TermCode            | Size    | Uri
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsll#vbsll_v256x16i_8u-imm5
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsll#vbsll_v256x16i_8u-imm9
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsll#vbsll_v256x16u_8u-imm13
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsll#vbsll_v256x16u_8u-imm5
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsll#vbsll_v256x16u_8u-imm9
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsll#vbsll_v256x32i_8u-imm13
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsll#vbsll_v256x32i_8u-imm5
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsll#vbsll_v256x32i_8u-imm9
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsll#vbsll_v256x32u_8u-imm13
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsll#vbsll_v256x32u_8u-imm5
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsll#vbsll_v256x32u_8u-imm9
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsll#vbsll_v256x64i_8u-imm13
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsll#vbsll_v256x64i_8u-imm5
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsll#vbsll_v256x64i_8u-imm9
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsll#vbsll_v256x64u_8u-imm13
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsll#vbsll_v256x64u_8u-imm5
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsll#vbsll_v256x64u_8u-imm9
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsll#vbsll_v256x8i_8u-imm13
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsll#vbsll_v256x8i_8u-imm5
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsll#vbsll_v256x8i_8u-imm9
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsll#vbsll_v256x8u_8u-imm13
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsll#vbsll_v256x8u_8u-imm5
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsll#vbsll_v256x8u_8u-imm9
CTC_RET_INTR        | 20      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v128x16i_8u-imm13
CTC_RET_INTR        | 20      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v128x16i_8u-imm5
CTC_RET_INTR        | 20      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v128x16i_8u-imm9
CTC_RET_INTR        | 20      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v128x16u_8u-imm13
CTC_RET_INTR        | 20      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v128x16u_8u-imm5
CTC_RET_INTR        | 20      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v128x16u_8u-imm9
CTC_RET_INTR        | 20      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v128x32i_8u-imm13
CTC_RET_INTR        | 20      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v128x32i_8u-imm5
CTC_RET_INTR        | 20      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v128x32i_8u-imm9
CTC_RET_INTR        | 20      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v128x32u_8u-imm13
CTC_RET_INTR        | 20      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v128x32u_8u-imm5
CTC_RET_INTR        | 20      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v128x32u_8u-imm9
CTC_RET_INTR        | 20      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v128x64i_8u-imm13
CTC_RET_INTR        | 20      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v128x64i_8u-imm5
CTC_RET_INTR        | 20      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v128x64i_8u-imm9
CTC_RET_INTR        | 20      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v128x64u_8u-imm13
CTC_RET_INTR        | 20      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v128x64u_8u-imm5
CTC_RET_INTR        | 20      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v128x64u_8u-imm9
CTC_RET_INTR        | 20      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v128x8i_8u-imm13
CTC_RET_INTR        | 20      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v128x8i_8u-imm5
CTC_RET_INTR        | 20      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v128x8i_8u-imm9
CTC_RET_INTR        | 20      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v128x8u_8u-imm13
CTC_RET_INTR        | 20      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v128x8u_8u-imm5
CTC_RET_INTR        | 20      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v128x8u_8u-imm9
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v256x16i_8u-imm13
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v256x16i_8u-imm5
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v256x16i_8u-imm9
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v256x16u_8u-imm13
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v256x16u_8u-imm5
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v256x16u_8u-imm9
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v256x32i_8u-imm13
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v256x32i_8u-imm5
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v256x32i_8u-imm9
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v256x32u_8u-imm13
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v256x32u_8u-imm5
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v256x32u_8u-imm9
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v256x64i_8u-imm13
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v256x64i_8u-imm5
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v256x64i_8u-imm9
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v256x64u_8u-imm13
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v256x64u_8u-imm5
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v256x64u_8u-imm9
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v256x8i_8u-imm13
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v256x8i_8u-imm5
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v256x8i_8u-imm9
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v256x8u_8u-imm13
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v256x8u_8u-imm5
CTC_RET_INTR        | 23      | asm://intrinsics/dinx_imm?vbsrl#vbsrl_v256x8u_8u-imm9
CTC_RET_ZED_SBB     | 31      | asm://intrinsics/dinx_imm?vinsert#vinsert_v128x16i_v256x16i_8u-imm13
CTC_RET_ZED_SBB     | 31      | asm://intrinsics/dinx_imm?vinsert#vinsert_v128x16i_v256x16i_8u-imm5
CTC_RET_ZED_SBB     | 31      | asm://intrinsics/dinx_imm?vinsert#vinsert_v128x16i_v256x16i_8u-imm9
CTC_RET_ZED_SBB     | 31      | asm://intrinsics/dinx_imm?vinsert#vinsert_v128x16u_v256x16u_8u-imm13
CTC_RET_ZED_SBB     | 31      | asm://intrinsics/dinx_imm?vinsert#vinsert_v128x16u_v256x16u_8u-imm5
CTC_RET_ZED_SBB     | 31      | asm://intrinsics/dinx_imm?vinsert#vinsert_v128x16u_v256x16u_8u-imm9
CTC_RET_Zx7         | 31      | asm://intrinsics/dinx_imm?vinsert#vinsert_v128x32i_v256x32i_8u-imm13
CTC_RET_ZED_SBB     | 31      | asm://intrinsics/dinx_imm?vinsert#vinsert_v128x32i_v256x32i_8u-imm5
CTC_RET_ZED_SBB     | 31      | asm://intrinsics/dinx_imm?vinsert#vinsert_v128x32i_v256x32i_8u-imm9
CTC_RET_ZED_SBB     | 31      | asm://intrinsics/dinx_imm?vinsert#vinsert_v128x32u_v256x32u_8u-imm13
CTC_RET_ZED_SBB     | 31      | asm://intrinsics/dinx_imm?vinsert#vinsert_v128x32u_v256x32u_8u-imm5
CTC_RET_ZED_SBB     | 31      | asm://intrinsics/dinx_imm?vinsert#vinsert_v128x32u_v256x32u_8u-imm9
CTC_RET_ZED_SBB     | 31      | asm://intrinsics/dinx_imm?vinsert#vinsert_v128x64i_v256x64i_8u-imm13
CTC_RET_ZED_SBB     | 31      | asm://intrinsics/dinx_imm?vinsert#vinsert_v128x64i_v256x64i_8u-imm5
CTC_RET_ZED_SBB     | 31      | asm://intrinsics/dinx_imm?vinsert#vinsert_v128x64i_v256x64i_8u-imm9
CTC_RET_ZED_SBB     | 31      | asm://intrinsics/dinx_imm?vinsert#vinsert_v128x64u_v256x64u_8u-imm13
CTC_RET_INTR        | 47      | asm://intrinsics/dinx_imm?vinsert#vinsert_v128x64u_v256x64u_8u-imm5
CTC_INTRx2          | 45      | asm://intrinsics/dinx_imm?vinsert#vinsert_v128x64u_v256x64u_8u-imm9
CTC_RET_INTR        | 234     | asm://intrinsics/dinx_imm?vinsert#vinsert_v128x8i_v256x8i_8u-imm13
CTC_RET_ZED_SBB     | 31      | asm://intrinsics/dinx_imm?vinsert#vinsert_v128x8i_v256x8i_8u-imm5
CTC_RET_ZED_SBB     | 31      | asm://intrinsics/dinx_imm?vinsert#vinsert_v128x8i_v256x8i_8u-imm9
CTC_INTRx2          | 45      | asm://intrinsics/dinx_imm?vinsert#vinsert_v128x8u_v256x8u_8u-imm13
CTC_RET_Zx7         | 31      | asm://intrinsics/dinx_imm?vinsert#vinsert_v128x8u_v256x8u_8u-imm5
CTC_RET_ZED_SBB     | 31      | asm://intrinsics/dinx_imm?vinsert#vinsert_v128x8u_v256x8u_8u-imm9
CTC_RET_INTR        | 29      | asm://intrinsics/dinx_imm?vperm2x128#vperm2x128_v256x16i_v256x16i_8u-imm13
CTC_RET_INTR        | 29      | asm://intrinsics/dinx_imm?vperm2x128#vperm2x128_v256x16i_v256x16i_8u-imm5
CTC_RET_INTR        | 29      | asm://intrinsics/dinx_imm?vperm2x128#vperm2x128_v256x16i_v256x16i_8u-imm9
CTC_RET_INTR        | 29      | asm://intrinsics/dinx_imm?vperm2x128#vperm2x128_v256x16u_v256x16u_8u-imm13
CTC_RET_INTR        | 29      | asm://intrinsics/dinx_imm?vperm2x128#vperm2x128_v256x16u_v256x16u_8u-imm5
CTC_RET_INTR        | 29      | asm://intrinsics/dinx_imm?vperm2x128#vperm2x128_v256x16u_v256x16u_8u-imm9
CTC_RET_INTR        | 29      | asm://intrinsics/dinx_imm?vperm2x128#vperm2x128_v256x32i_v256x32i_8u-imm13
CTC_RET_INTR        | 29      | asm://intrinsics/dinx_imm?vperm2x128#vperm2x128_v256x32i_v256x32i_8u-imm5
CTC_RET_INTR        | 29      | asm://intrinsics/dinx_imm?vperm2x128#vperm2x128_v256x32i_v256x32i_8u-imm9
CTC_RET_INTR        | 29      | asm://intrinsics/dinx_imm?vperm2x128#vperm2x128_v256x32u_v256x32u_8u-imm13
CTC_RET_INTR        | 29      | asm://intrinsics/dinx_imm?vperm2x128#vperm2x128_v256x32u_v256x32u_8u-imm5
CTC_RET_INTR        | 29      | asm://intrinsics/dinx_imm?vperm2x128#vperm2x128_v256x32u_v256x32u_8u-imm9
CTC_RET_INTR        | 29      | asm://intrinsics/dinx_imm?vperm2x128#vperm2x128_v256x64i_v256x64i_8u-imm13
CTC_RET_INTR        | 29      | asm://intrinsics/dinx_imm?vperm2x128#vperm2x128_v256x64i_v256x64i_8u-imm5
CTC_RET_INTR        | 29      | asm://intrinsics/dinx_imm?vperm2x128#vperm2x128_v256x64i_v256x64i_8u-imm9
CTC_RET_INTR        | 29      | asm://intrinsics/dinx_imm?vperm2x128#vperm2x128_v256x64u_v256x64u_8u-imm13
CTC_RET_INTR        | 29      | asm://intrinsics/dinx_imm?vperm2x128#vperm2x128_v256x64u_v256x64u_8u-imm5
CTC_RET_INTR        | 29      | asm://intrinsics/dinx_imm?vperm2x128#vperm2x128_v256x64u_v256x64u_8u-imm9
CTC_RET_INTR        | 29      | asm://intrinsics/dinx_imm?vperm2x128#vperm2x128_v256x8i_v256x8i_8u-imm13
CTC_RET_INTR        | 29      | asm://intrinsics/dinx_imm?vperm2x128#vperm2x128_v256x8i_v256x8i_8u-imm5
CTC_RET_INTR        | 29      | asm://intrinsics/dinx_imm?vperm2x128#vperm2x128_v256x8i_v256x8i_8u-imm9
CTC_RET_INTR        | 29      | asm://intrinsics/dinx_imm?vperm2x128#vperm2x128_v256x8u_v256x8u_8u-imm13
CTC_RET_INTR        | 29      | asm://intrinsics/dinx_imm?vperm2x128#vperm2x128_v256x8u_v256x8u_8u-imm5
CTC_RET_INTR        | 29      | asm://intrinsics/dinx_imm?vperm2x128#vperm2x128_v256x8u_v256x8u_8u-imm9
CTC_RET_INTR        | 20      | asm://intrinsics/dinx_imm?vperm4x32#vperm4x32_v128x32i_8u-imm13
