Sequence  | Address         | Length  | Uri                                                                                                           | OpSig                                                                                                         | Data
310       | 7ff7c841fea0h   | 39      | hex://intrinsics/dinx?vlt#vlt_(v128x8i,v128x8i)                                                               | Vector128<sbyte> vlt(Vector128<sbyte> x, Vector128<sbyte> y)                                                  | c5 f8 77 66 90 c4 c1 79 10 00 c5 f9 64 02 c5 f9 11 01 48 8b c1 c3 cc cc 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
311       | 7ff7c841fed0h   | 83      | hex://intrinsics/dinx?vlt#vlt_(v128x8u,v128x8u)                                                               | Vector128<byte> vlt(Vector128<byte> x, Vector128<byte> y)                                                     | 50 c5 f8 77 90 c7 44 24 04 80 00 00 00 48 8d 44 24 04 c4 e2 79 78 44 24 04 c5 f9 10 0a c5 f1 ef c8 c4 c1 79 10 10 c5 e9 ef c0 c5 f9 64 c1 c5 f9 11 01 48 8b c1 48 83 c4 08 c3 cc cc cc cc cc 00 19 01 01 00 01 02 00 00 40 00 00 00 00 00 00 00 00 00 00
312       | 7ff7c841ff30h   | 39      | hex://intrinsics/dinx?vlt#vlt_(v128x16i,v128x16i)                                                             | Vector128<short> vlt(Vector128<short> x, Vector128<short> y)                                                  | c5 f8 77 66 90 c4 c1 79 10 00 c5 f9 65 02 c5 f9 11 01 48 8b c1 c3 cc cc 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
313       | 7ff7c841ff60h   | 83      | hex://intrinsics/dinx?vlt#vlt_(v128x16u,v128x16u)                                                             | Vector128<ushort> vlt(Vector128<ushort> x, Vector128<ushort> y)                                               | 50 c5 f8 77 90 c7 44 24 04 00 80 00 00 48 8d 44 24 04 c4 e2 79 79 44 24 04 c5 f9 10 0a c5 f1 ef c8 c4 c1 79 10 10 c5 e9 ef c0 c5 f9 65 c1 c5 f9 11 01 48 8b c1 48 83 c4 08 c3 cc cc cc cc cc 00 19 01 01 00 01 02 00 00 40 00 00 00 00 00 00 00 00 00 00
314       | 7ff7c841ffc0h   | 39      | hex://intrinsics/dinx?vlt#vlt_(v128x32i,v128x32i)                                                             | Vector128<int> vlt(Vector128<int> x, Vector128<int> y)                                                        | c5 f8 77 66 90 c4 c1 79 10 00 c5 f9 66 02 c5 f9 11 01 48 8b c1 c3 cc cc 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
315       | 7ff7c841fff0h   | 83      | hex://intrinsics/dinx?vlt#vlt_(v128x32u,v128x32u)                                                             | Vector128<uint> vlt(Vector128<uint> x, Vector128<uint> y)                                                     | 50 c5 f8 77 90 c7 44 24 04 00 00 00 80 48 8d 44 24 04 c4 e2 79 58 44 24 04 c5 f9 10 0a c5 f1 ef c8 c4 c1 79 10 10 c5 e9 ef c0 c5 f9 66 c1 c5 f9 11 01 48 8b c1 48 83 c4 08 c3 cc cc cc cc cc 00 19 01 01 00 01 02 00 00 40 00 00 00 00 00 00 00 00 00 00
316       | 7ff7c8420050h   | 215     | hex://intrinsics/dinx?vlt#vlt_(v128x64i,v128x64i)                                                             | Vector128<long> vlt(Vector128<long> x, Vector128<long> y)                                                     | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 ec 57 d2 c4 e3 6d 38 c0 00 c4 e3 7d 38 c1 01 c4 e3 7d 46 c8 03 c4 e2 75 37 c0 c4 e3 7d 19 c0 00 c5 f9 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 00 00 00 19 00 00 00 40 00 00 00 20 e1 57 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 10 08 c5 f5 64 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 a8 e1 57 c8 f7 7f 00 00 50 c5 f8 77 90 c7 44 24 04 80 00 00 00 48 8d 44 24 04 c4 e2 7d 78 44 24 04 c5 fd 10 0a c5 f5 ef c8 c4 c1 7d 10 10 c5 ed ef c0 c5 fd 64 c1 c5 fd 11 01 48 8b c1 c5 f8 77 48 83 c4 08 c3 cc cc cc cc cc 00 00 19 01 01 00 01 02 00 00 40 00 00 00 00 00 00 00 00 00 00
317       | 7ff7c84200a0h   | 135     | hex://intrinsics/dinx?vlt#vlt_(v256x8i,v256x8i)                                                               | Vector256<sbyte> vlt(Vector256<sbyte> x, Vector256<sbyte> y)                                                  | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 10 08 c5 f5 64 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 a8 e1 57 c8 f7 7f 00 00 50 c5 f8 77 90 c7 44 24 04 80 00 00 00 48 8d 44 24 04 c4 e2 7d 78 44 24 04 c5 fd 10 0a c5 f5 ef c8 c4 c1 7d 10 10 c5 ed ef c0 c5 fd 64 c1 c5 fd 11 01 48 8b c1 c5 f8 77 48 83 c4 08 c3 cc cc cc cc cc 00 00 19 01 01 00 01 02 00 00 40 00 00 00 00 00 00 00 00 00 00
318       | 7ff7c84200d0h   | 87      | hex://intrinsics/dinx?vlt#vlt_(v256x8u,v256x8u)                                                               | Vector256<byte> vlt(Vector256<byte> x, Vector256<byte> y)                                                     | 50 c5 f8 77 90 c7 44 24 04 80 00 00 00 48 8d 44 24 04 c4 e2 7d 78 44 24 04 c5 fd 10 0a c5 f5 ef c8 c4 c1 7d 10 10 c5 ed ef c0 c5 fd 64 c1 c5 fd 11 01 48 8b c1 c5 f8 77 48 83 c4 08 c3 cc cc cc cc cc 00 00 19 01 01 00 01 02 00 00 40 00 00 00 00 00 00 00 00 00 00
319       | 7ff7c8420130h   | 135     | hex://intrinsics/dinx?vlt#vlt_(v256x16i,v256x16i)                                                             | Vector256<short> vlt(Vector256<short> x, Vector256<short> y)                                                  | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 10 08 c5 f5 65 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 60 e2 57 c8 f7 7f 00 00 50 c5 f8 77 90 c7 44 24 04 00 80 00 00 48 8d 44 24 04 c4 e2 7d 79 44 24 04 c5 fd 10 0a c5 f5 ef c8 c4 c1 7d 10 10 c5 ed ef c0 c5 fd 65 c1 c5 fd 11 01 48 8b c1 c5 f8 77 48 83 c4 08 c3 cc cc cc cc cc 00 00 19 01 01 00 01 02 00 00 40 00 00 00 00 00 00 00 00 00 00
320       | 7ff7c8420160h   | 87      | hex://intrinsics/dinx?vlt#vlt_(v256x16u,v256x16u)                                                             | Vector256<ushort> vlt(Vector256<ushort> x, Vector256<ushort> y)                                               | 50 c5 f8 77 90 c7 44 24 04 00 80 00 00 48 8d 44 24 04 c4 e2 7d 79 44 24 04 c5 fd 10 0a c5 f5 ef c8 c4 c1 7d 10 10 c5 ed ef c0 c5 fd 65 c1 c5 fd 11 01 48 8b c1 c5 f8 77 48 83 c4 08 c3 cc cc cc cc cc 00 00 19 01 01 00 01 02 00 00 40 00 00 00 00 00 00 00 00 00 00
321       | 7ff7c84201c0h   | 135     | hex://intrinsics/dinx?vlt#vlt_(v256x32i,v256x32i)                                                             | Vector256<int> vlt(Vector256<int> x, Vector256<int> y)                                                        | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 10 08 c5 f5 66 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 18 e3 57 c8 f7 7f 00 00 50 c5 f8 77 90 c7 44 24 04 00 00 00 80 48 8d 44 24 04 c4 e2 7d 58 44 24 04 c5 fd 10 0a c5 f5 ef c8 c4 c1 7d 10 10 c5 ed ef c0 c5 fd 66 c1 c5 fd 11 01 48 8b c1 c5 f8 77 48 83 c4 08 c3 cc cc cc cc cc 00 00 19 01 01 00 01 02 00 00 40 00 00 00 00 00 00 00 00 00 00
322       | 7ff7c84201f0h   | 87      | hex://intrinsics/dinx?vlt#vlt_(v256x32u,v256x32u)                                                             | Vector256<uint> vlt(Vector256<uint> x, Vector256<uint> y)                                                     | 50 c5 f8 77 90 c7 44 24 04 00 00 00 80 48 8d 44 24 04 c4 e2 7d 58 44 24 04 c5 fd 10 0a c5 f5 ef c8 c4 c1 7d 10 10 c5 ed ef c0 c5 fd 66 c1 c5 fd 11 01 48 8b c1 c5 f8 77 48 83 c4 08 c3 cc cc cc cc cc 00 00 19 01 01 00 01 02 00 00 40 00 00 00 00 00 00 00 00 00 00
323       | 7ff7c8420250h   | 87      | hex://intrinsics/dinx?vlt#vlt_(v256x64i,v256x64i)                                                             | Vector256<long> vlt(Vector256<long> x, Vector256<long> y)                                                     | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 10 08 c4 e2 75 37 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 19 00 00 00 40 00 00 00 e8 e3 57 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 de 00 c5 f9 11 01 48 8b c1 c3 cc cc 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
324       | 7ff7c8420280h   | 39      | hex://intrinsics/dinx?vmax#vmax_(v128x8u,v128x8u)                                                             | Vector128<byte> vmax(Vector128<byte> x, Vector128<byte> y)                                                    | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 de 00 c5 f9 11 01 48 8b c1 c3 cc cc 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
325       | 7ff7c84202b0h   | 39      | hex://intrinsics/dinx?vmax#vmax_(v128x8i,v128x8i)                                                             | Vector128<sbyte> vmax(Vector128<sbyte> x, Vector128<sbyte> y)                                                 | c5 f8 77 66 90 c5 f9 10 02 c4 c2 79 3c 00 c5 f9 11 01 48 8b c1 c3 cc cc 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
326       | 7ff7c84202e0h   | 39      | hex://intrinsics/dinx?vmax#vmax_(v128x16i,v128x16i)                                                           | Vector128<short> vmax(Vector128<short> x, Vector128<short> y)                                                 | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 ee 00 c5 f9 11 01 48 8b c1 c3 cc cc 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
327       | 7ff7c8420310h   | 39      | hex://intrinsics/dinx?vmax#vmax_(v128x16u,v128x16u)                                                           | Vector128<ushort> vmax(Vector128<ushort> x, Vector128<ushort> y)                                              | c5 f8 77 66 90 c5 f9 10 02 c4 c2 79 3e 00 c5 f9 11 01 48 8b c1 c3 cc cc 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
328       | 7ff7c8420340h   | 39      | hex://intrinsics/dinx?vmax#vmax_(v128x32i,v128x32i)                                                           | Vector128<int> vmax(Vector128<int> x, Vector128<int> y)                                                       | c5 f8 77 66 90 c5 f9 10 02 c4 c2 79 3d 00 c5 f9 11 01 48 8b c1 c3 cc cc 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
329       | 7ff7c8420370h   | 39      | hex://intrinsics/dinx?vmax#vmax_(v128x32u,v128x32u)                                                           | Vector128<uint> vmax(Vector128<uint> x, Vector128<uint> y)                                                    | c5 f8 77 66 90 c5 f9 10 02 c4 c2 79 3f 00 c5 f9 11 01 48 8b c1 c3 cc cc 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
330       | 7ff7c84203a0h   | 83      | hex://intrinsics/dinx?vmax#vmax_(v128x64i,v128x64i)                                                           | Vector128<long> vmax(Vector128<long> x, Vector128<long> y)                                                    | c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c9 00 c5 fc 57 c0 c4 c1 79 10 10 c4 e3 7d 38 c2 00 c4 e2 75 37 d0 c4 e3 7d 4c c1 20 c4 e3 7d 19 c0 00 c5 f9 11 01 48 8b c1 c5 f8 77 c3 cc cc cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
331       | 7ff7c8420400h   | 391     | hex://intrinsics/dinx?vmax#vmax_(v256x8u,v256x8u)                                                             | Vector256<byte> vmax(Vector256<byte> x, Vector256<byte> y)                                                    | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d de 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 b8 e7 57 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 02 c4 c2 7d 3c 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 28 e8 57 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d ee 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 98 e8 57 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 02 c4 c2 7d 3e 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 08 e9 57 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 02 c4 c2 7d 3d 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 78 e9 57 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 02 c4 c2 7d 3f 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 d0 e9 57 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 02 c5 fc 28 c8 c4 c1 7d 10 10 c5 fc 28 da c4 e2 75 37 cb c4 e3 6d 4c c0 10 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc cc 19 00 00 00 40 00 00 00 40 ea 57 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 da 00 c5 f9 11 01 48 8b c1 c3 cc cc 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
332       | 7ff7c8420430h   | 343     | hex://intrinsics/dinx?vmax#vmax_(v256x8i,v256x8i)                                                             | Vector256<sbyte> vmax(Vector256<sbyte> x, Vector256<sbyte> y)                                                 | c5 f8 77 66 90 c5 fd 10 02 c4 c2 7d 3c 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 28 e8 57 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d ee 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 98 e8 57 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 02 c4 c2 7d 3e 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 08 e9 57 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 02 c4 c2 7d 3d 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 78 e9 57 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 02 c4 c2 7d 3f 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 d0 e9 57 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 02 c5 fc 28 c8 c4 c1 7d 10 10 c5 fc 28 da c4 e2 75 37 cb c4 e3 6d 4c c0 10 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc cc 19 00 00 00 40 00 00 00 40 ea 57 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 da 00 c5 f9 11 01 48 8b c1 c3 cc cc 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
333       | 7ff7c8420460h   | 295     | hex://intrinsics/dinx?vmax#vmax_(v256x16i,v256x16i)                                                           | Vector256<short> vmax(Vector256<short> x, Vector256<short> y)                                                 | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d ee 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 98 e8 57 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 02 c4 c2 7d 3e 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 08 e9 57 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 02 c4 c2 7d 3d 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 78 e9 57 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 02 c4 c2 7d 3f 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 d0 e9 57 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 02 c5 fc 28 c8 c4 c1 7d 10 10 c5 fc 28 da c4 e2 75 37 cb c4 e3 6d 4c c0 10 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc cc 19 00 00 00 40 00 00 00 40 ea 57 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 da 00 c5 f9 11 01 48 8b c1 c3 cc cc 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
334       | 7ff7c8420490h   | 247     | hex://intrinsics/dinx?vmax#vmax_(v256x16u,v256x16u)                                                           | Vector256<ushort> vmax(Vector256<ushort> x, Vector256<ushort> y)                                              | c5 f8 77 66 90 c5 fd 10 02 c4 c2 7d 3e 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 08 e9 57 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 02 c4 c2 7d 3d 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 78 e9 57 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 02 c4 c2 7d 3f 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 d0 e9 57 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 02 c5 fc 28 c8 c4 c1 7d 10 10 c5 fc 28 da c4 e2 75 37 cb c4 e3 6d 4c c0 10 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc cc 19 00 00 00 40 00 00 00 40 ea 57 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 da 00 c5 f9 11 01 48 8b c1 c3 cc cc 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
335       | 7ff7c84204c0h   | 199     | hex://intrinsics/dinx?vmax#vmax_(v256x32i,v256x32i)                                                           | Vector256<int> vmax(Vector256<int> x, Vector256<int> y)                                                       | c5 f8 77 66 90 c5 fd 10 02 c4 c2 7d 3d 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 78 e9 57 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 02 c4 c2 7d 3f 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 d0 e9 57 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 02 c5 fc 28 c8 c4 c1 7d 10 10 c5 fc 28 da c4 e2 75 37 cb c4 e3 6d 4c c0 10 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc cc 19 00 00 00 40 00 00 00 40 ea 57 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 da 00 c5 f9 11 01 48 8b c1 c3 cc cc 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
336       | 7ff7c84204f0h   | 151     | hex://intrinsics/dinx?vmax#vmax_(v256x32u,v256x32u)                                                           | Vector256<uint> vmax(Vector256<uint> x, Vector256<uint> y)                                                    | c5 f8 77 66 90 c5 fd 10 02 c4 c2 7d 3f 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 d0 e9 57 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fd 10 02 c5 fc 28 c8 c4 c1 7d 10 10 c5 fc 28 da c4 e2 75 37 cb c4 e3 6d 4c c0 10 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc cc 19 00 00 00 40 00 00 00 40 ea 57 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 da 00 c5 f9 11 01 48 8b c1 c3 cc cc 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
337       | 7ff7c8420520h   | 103     | hex://intrinsics/dinx?vmax#vmax_(v256x64i,v256x64i)                                                           | Vector256<long> vmax(Vector256<long> x, Vector256<long> y)                                                    | c5 f8 77 66 90 c5 fd 10 02 c5 fc 28 c8 c4 c1 7d 10 10 c5 fc 28 da c4 e2 75 37 cb c4 e3 6d 4c c0 10 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc cc 19 00 00 00 40 00 00 00 40 ea 57 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 da 00 c5 f9 11 01 48 8b c1 c3 cc cc 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
338       | 7ff7c8420560h   | 39      | hex://intrinsics/dinx?vmin#vmin_(v128x8u,v128x8u)                                                             | Vector128<byte> vmin(Vector128<byte> x, Vector128<byte> y)                                                    | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 da 00 c5 f9 11 01 48 8b c1 c3 cc cc 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
339       | 7ff7c8420590h   | 39      | hex://intrinsics/dinx?vmin#vmin_(v128x8i,v128x8i)                                                             | Vector128<sbyte> vmin(Vector128<sbyte> x, Vector128<sbyte> y)                                                 | c5 f8 77 66 90 c5 f9 10 02 c4 c2 79 38 00 c5 f9 11 01 48 8b c1 c3 cc cc 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
340       | 7ff7c84205c0h   | 39      | hex://intrinsics/dinx?vmin#vmin_(v128x16i,v128x16i)                                                           | Vector128<short> vmin(Vector128<short> x, Vector128<short> y)                                                 | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 ea 00 c5 f9 11 01 48 8b c1 c3 cc cc 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
341       | 7ff7c84205f0h   | 39      | hex://intrinsics/dinx?vmin#vmin_(v128x16u,v128x16u)                                                           | Vector128<ushort> vmin(Vector128<ushort> x, Vector128<ushort> y)                                              | c5 f8 77 66 90 c5 f9 10 02 c4 c2 79 3a 00 c5 f9 11 01 48 8b c1 c3 cc cc 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
342       | 7ff7c8420620h   | 39      | hex://intrinsics/dinx?vmin#vmin_(v128x32i,v128x32i)                                                           | Vector128<int> vmin(Vector128<int> x, Vector128<int> y)                                                       | c5 f8 77 66 90 c5 f9 10 02 c4 c2 79 39 00 c5 f9 11 01 48 8b c1 c3 cc cc 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
343       | 7ff7c8420650h   | 39      | hex://intrinsics/dinx?vmin#vmin_(v128x32u,v128x32u)                                                           | Vector128<uint> vmin(Vector128<uint> x, Vector128<uint> y)                                                    | c5 f8 77 66 90 c5 f9 10 02 c4 c2 79 3b 00 c5 f9 11 01 48 8b c1 c3 cc cc 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
344       | 7ff7c8420680h   | 83      | hex://intrinsics/dinx?vmin#vmin_(v128x64i,v128x64i)                                                           | Vector128<long> vmin(Vector128<long> x, Vector128<long> y)                                                    | c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c9 00 c5 fc 57 c0 c4 c1 79 10 10 c4 e3 7d 38 c2 00 c4 e2 7d 37 d1 c4 e3 7d 4c c1 20 c4 e3 7d 19 c0 00 c5 f9 11 01 48 8b c1 c5 f8 77 c3 cc cc cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
