Sequence  | Address         | Length  | Uri                                                                                                           | OpSig                                                                                                         | Data
10        | 7ff7c85e1160h   | 39      | hex://intrinsics/bitpack?pack8#pack8_g[64u](b32x64u~in,32i)                                                   | byte pack8<ulong>(in Block32<ulong> src, int block)                                                           | 0f 1f 44 00 00 48 8b 01 8b 00 ba 01 01 01 01 c4 e2 7a f5 c2 0f b6 c0 c3 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
11        | 7ff7c85e1190h   | 1064    | hex://intrinsics/bitpack?pack8#pack8_g[64i](b32x64i~in,32i)                                                   | byte pack8<long>(in Block32<long> src, int block)                                                             | 0f 1f 44 00 00 48 8b 01 8b 00 ba 01 01 01 01 c4 e2 7a f5 c2 0f b6 c0 c3 19 00 00 00 40 00 00 00 02 00 00 00 00 00 00 00 e8 83 44 c8 5e 5e 00 1b e8 7b 44 c8 5e 5e 01 1a e8 73 44 c8 5e 5e 02 19 e8 6b 44 c8 5e 5e 03 18 e8 63 44 c8 5e 5e 04 17 e8 5b 44 c8 5e 5e 05 16 e8 53 44 c8 5e 5e 06 15 e8 4b 44 c8 5e 5e 07 14 e8 43 44 c8 5e 5e 08 13 e8 3b 44 c8 5e 5e 09 12 e8 33 44 c8 5e 5e 0a 11 e8 2b 44 c8 5e 5e 0b 10 e8 23 44 c8 5e 5e 0c 0f e8 1b 44 c8 5e 5e 0d 0e e8 13 44 c8 5e 5e 0e 0d e8 0b 44 c8 5e 5e 0f 0c e8 03 44 c8 5e 5e 10 0b e8 fb 43 c8 5e 5e 11 0a e8 f3 43 c8 5e 5e 12 09 e8 eb 43 c8 5e 5e 13 08 e8 e3 43 c8 5e 5e 14 07 e8 db 43 c8 5e 5e 15 06 e8 d3 43 c8 5e 5e 16 05 e8 cb 43 c8 5e 5e 17 04 e8 c3 43 c8 5e 5e 18 03 e8 bb 43 c8 5e 5e 19 02 e8 b3 43 c8 5e 5e 1a 01 e8 ab 43 c8 5e 5e 1b 00 70 53 8c c8 f7 7f 00 00 e8 9b 43 c8 5e 5e 00 12 e8 93 43 c8 5e 5e 01 11 e8 8b 43 c8 5e 5e 02 10 e8 83 43 c8 5e 5e 03 0f e8 7b 43 c8 5e 5e 04 0e e8 73 43 c8 5e 5e 05 0d e8 6b 43 c8 5e 5e 06 0c e8 63 43 c8 5e 5e 07 0b e8 5b 43 c8 5e 5e 08 0a e8 53 43 c8 5e 5e 09 09 e8 4b 43 c8 5e 5e 0a 08 e8 43 43 c8 5e 5e 0b 07 e8 3b 43 c8 5e 5e 0c 06 e8 33 43 c8 5e 5e 0d 05 e8 2b 43 c8 5e 5e 0e 04 e8 23 43 c8 5e 5e 0f 03 e8 1b 43 c8 5e 5e 10 02 e8 13 43 c8 5e 5e 14 01 e8 0b 43 c8 5e 5e 15 00 80 52 8c c8 f7 7f 00 00 e8 fb 42 c8 5e 5e 00 00 e0 58 8c c8 f7 7f 00 00 e8 eb 42 c8 5e 5e 00 00 40 59 8c c8 f7 7f 00 00 e8 db 42 c8 5e 5e 00 00 a0 59 8c c8 f7 7f 00 00 e8 cb 42 c8 5e 5e 00 00 00 5a 8c c8 f7 7f 00 00 e8 bb 42 c8 5e 5e 00 00 60 5a 8c c8 f7 7f 00 00 e8 ab 42 c8 5e 5e 00 00 c0 5a 8c c8 f7 7f 00 00 e8 9b 42 c8 5e 5e 00 00 20 5b 8c c8 f7 7f 00 00 e8 8b 42 c8 5e 5e 00 01 e8 83 42 c8 5e 5e 01 00 80 5d 8c c8 f7 7f 00 00 e8 73 42 c8 5e 5e 00 1b e8 6b 42 c8 5e 5e 01 1a e8 63 42 c8 5e 5e 02 19 e8 5b 42 c8 5e 5e 03 18 e8 53 42 c8 5e 5e 04 17 e8 4b 42 c8 5e 5e 05 16 e8 43 42 c8 5e 5e 06 15 e8 3b 42 c8 5e 5e 07 14 e8 33 42 c8 5e 5e 08 13 e8 2b 42 c8 5e 5e 09 12 e8 23 42 c8 5e 5e 0a 11 e8 1b 42 c8 5e 5e 0b 10 e8 13 42 c8 5e 5e 0c 0f e8 0b 42 c8 5e 5e 0d 0e e8 03 42 c8 5e 5e 0e 0d e8 fb 41 c8 5e 5e 0f 0c e8 f3 41 c8 5e 5e 10 0b e8 eb 41 c8 5e 5e 11 0a e8 e3 41 c8 5e 5e 12 09 e8 db 41 c8 5e 5e 13 08 e8 d3 41 c8 5e 5e 14 07 e8 cb 41 c8 5e 5e 15 06 e8 c3 41 c8 5e 5e 16 05 e8 bb 41 c8 5e 5e 17 04 e8 b3 41 c8 5e 5e 18 03 e8 ab 41 c8 5e 5e 19 02 e8 a3 41 c8 5e 5e 1a 01 e8 9b 41 c8 5e 5e 1b 00 70 5c 8c c8 f7 7f 00 00 e8 8b 41 c8 5e 5e 00 12 e8 83 41 c8 5e 5e 01 11 e8 7b 41 c8 5e 5e 02 10 e8 73 41 c8 5e 5e 03 0f e8 6b 41 c8 5e 5e 04 0e e8 63 41 c8 5e 5e 05 0d e8 5b 41 c8 5e 5e 06 0c e8 53 41 c8 5e 5e 07 0b e8 4b 41 c8 5e 5e 08 0a e8 43 41 c8 5e 5e 09 09 e8 3b 41 c8 5e 5e 0a 08 e8 33 41 c8 5e 5e 0b 07 e8 2b 41 c8 5e 5e 0c 06 e8 23 41 c8 5e 5e 0d 05 e8 1b 41 c8 5e 5e 0e 04 e8 13 41 c8 5e 5e 0f 03 e8 0b 41 c8 5e 5e 10 02 e8 03 41 c8 5e 5e 14 01 e8 fb 40 c8 5e 5e 15 00 80 5b 8c c8 f7 7f 00 00 e8 eb 40 c8 5e 5e 00 00 c0 60 8c c8 f7 7f 00 00 e8 db 40 c8 5e 5e 00 00 20 61 8c c8 f7 7f 00 00 e8 cb 40 c8 5e 5e 00 00 80 61 8c c8 f7 7f 00 00 e8 bb 40 c8 5e 5e 00 00 e0 61 8c c8 f7 7f 00 00 e8 ab 40 c8 5e 5e 00 00 40 62 8c c8 f7 7f 00 00 e8 9b 40 c8 5e 5e 00 00 a0 62 8c c8 f7 7f 00 00 00 00 00 00 00 00 00 00
12        | 7ff7c85e15c0h   | 55      | hex://intrinsics/bitpack?pack8#pack8_g[8u](b64x8u~in,32i)                                                     | byte pack8<byte>(in Block64<byte> src, int block)                                                             | 0f 1f 44 00 00 48 8b 01 c1 e2 03 48 63 d2 0f b6 04 10 48 ba 01 01 01 01 01 01 01 01 c4 e2 fa f5 c2 0f b6 c0 c3 00 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
13        | 7ff7c85e1600h   | 119     | hex://intrinsics/bitpack?pack8#pack8_g[8i](b64x8i~in,32i)                                                     | byte pack8<sbyte>(in Block64<sbyte> src, int block)                                                           | 0f 1f 44 00 00 48 8b 01 c1 e2 03 48 63 d2 48 0f be 04 10 48 63 c0 48 ba 01 01 01 01 01 01 01 01 c4 e2 fa f5 c2 0f b6 c0 c3 00 00 00 19 00 00 00 40 00 00 00 00 00 00 00 20 e4 8b c8 f7 7f 00 00 0f 1f 44 00 00 48 8b 01 c1 e2 02 48 63 d2 0f b7 04 50 48 ba 01 01 01 01 01 01 01 01 c4 e2 fa f5 c2 0f b6 c0 c3 00 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
14        | 7ff7c85e1640h   | 55      | hex://intrinsics/bitpack?pack8#pack8_g[16u](b64x16u~in,32i)                                                   | byte pack8<ushort>(in Block64<ushort> src, int block)                                                         | 0f 1f 44 00 00 48 8b 01 c1 e2 02 48 63 d2 0f b7 04 50 48 ba 01 01 01 01 01 01 01 01 c4 e2 fa f5 c2 0f b6 c0 c3 00 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
15        | 7ff7c85e1680h   | 115     | hex://intrinsics/bitpack?pack8#pack8_g[16i](b64x16i~in,32i)                                                   | byte pack8<short>(in Block64<short> src, int block)                                                           | 0f 1f 44 00 00 48 8b 01 c1 e2 02 48 63 d2 48 0f bf 04 50 48 63 c0 48 ba 01 01 01 01 01 01 01 01 c4 e2 fa f5 c2 0f b6 c0 c3 00 00 00 19 00 00 00 40 00 00 00 00 00 00 00 f0 e4 8b c8 f7 7f 00 00 0f 1f 44 00 00 48 8b 01 d1 e2 48 63 d2 8b 04 90 48 ba 01 01 01 01 01 01 01 01 c4 e2 fa f5 c2 0f b6 c0 c3 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
16        | 7ff7c85e16c0h   | 51      | hex://intrinsics/bitpack?pack8#pack8_g[32u](b64x32u~in,32i)                                                   | byte pack8<uint>(in Block64<uint> src, int block)                                                             | 0f 1f 44 00 00 48 8b 01 d1 e2 48 63 d2 8b 04 90 48 ba 01 01 01 01 01 01 01 01 c4 e2 fa f5 c2 0f b6 c0 c3 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
17        | 7ff7c85e1700h   | 55      | hex://intrinsics/bitpack?pack8#pack8_g[32i](b64x32i~in,32i)                                                   | byte pack8<int>(in Block64<int> src, int block)                                                               | 0f 1f 44 00 00 48 8b 01 d1 e2 48 63 d2 8b 04 90 48 63 c0 48 ba 01 01 01 01 01 01 01 01 c4 e2 fa f5 c2 0f b6 c0 c3 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
18        | 7ff7c85e1740h   | 51      | hex://intrinsics/bitpack?pack8#pack8_g[64u](b64x64u~in,32i)                                                   | byte pack8<ulong>(in Block64<ulong> src, int block)                                                           | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 8b 04 d0 48 ba 01 01 01 01 01 01 01 01 c4 e2 fa f5 c2 0f b6 c0 c3 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
19        | 7ff7c85e1780h   | 1080    | hex://intrinsics/bitpack?pack8#pack8_g[64i](b64x64i~in,32i)                                                   | byte pack8<long>(in Block64<long> src, int block)                                                             | 0f 1f 44 00 00 48 8b 01 48 63 d2 48 8b 04 d0 48 ba 01 01 01 01 01 01 01 01 c4 e2 fa f5 c2 0f b6 c0 c3 00 00 19 00 00 00 40 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 e8 83 3e c8 5e 5e 00 00 00 63 8c c8 f7 7f 00 00 e8 73 3e c8 5e 5e 00 00 60 63 8c c8 f7 7f 00 00 e8 63 3e c8 5e 5e 00 00 c0 63 8c c8 f7 7f 00 00 e8 53 3e c8 5e 5e 00 00 20 64 8c c8 f7 7f 00 00 e8 43 3e c8 5e 5e 00 00 80 64 8c c8 f7 7f 00 00 e8 33 3e c8 5e 5e 00 00 e0 64 8c c8 f7 7f 00 00 e8 23 3e c8 5e 5e 00 00 40 65 8c c8 f7 7f 00 00 e8 13 3e c8 5e 5e 00 00 a0 65 8c c8 f7 7f 00 00 e8 03 3e c8 5e 5e 00 00 00 66 8c c8 f7 7f 00 00 e8 f3 3d c8 5e 5e 00 00 60 66 8c c8 f7 7f 00 00 e8 e3 3d c8 5e 5e 00 00 c0 66 8c c8 f7 7f 00 00 e8 d3 3d c8 5e 5e 00 00 20 67 8c c8 f7 7f 00 00 e8 c3 3d c8 5e 5e 00 00 80 67 8c c8 f7 7f 00 00 e8 b3 3d c8 5e 5e 00 00 e0 67 8c c8 f7 7f 00 00 e8 a3 3d c8 5e 5e 00 00 40 68 8c c8 f7 7f 00 00 e8 93 3d c8 5e 5e 00 00 a0 68 8c c8 f7 7f 00 00 e8 83 3d c8 5e 5e 00 00 00 69 8c c8 f7 7f 00 00 e8 73 3d c8 5e 5e 00 00 60 69 8c c8 f7 7f 00 00 e8 63 3d c8 5e 5e 00 00 c0 69 8c c8 f7 7f 00 00 e8 53 3d c8 5e 5e 00 00 20 6a 8c c8 f7 7f 00 00 e8 43 3d c8 5e 5e 00 00 80 6a 8c c8 f7 7f 00 00 e8 33 3d c8 5e 5e 00 00 e0 6a 8c c8 f7 7f 00 00 e8 23 3d c8 5e 5e 00 00 40 6b 8c c8 f7 7f 00 00 e8 13 3d c8 5e 5e 00 00 a0 6b 8c c8 f7 7f 00 00 e8 03 3d c8 5e 5e 00 00 00 6c 8c c8 f7 7f 00 00 e8 f3 3c c8 5e 5e 00 00 60 6c 8c c8 f7 7f 00 00 e8 e3 3c c8 5e 5e 00 00 c0 6c 8c c8 f7 7f 00 00 e8 d3 3c c8 5e 5e 00 01 e8 cb 3c c8 5e 5e 01 00 28 6f 8c c8 f7 7f 00 00 e8 bb 3c c8 5e 5e 00 1b e8 b3 3c c8 5e 5e 01 1a e8 ab 3c c8 5e 5e 02 19 e8 a3 3c c8 5e 5e 03 18 e8 9b 3c c8 5e 5e 04 17 e8 93 3c c8 5e 5e 05 16 e8 8b 3c c8 5e 5e 06 15 e8 83 3c c8 5e 5e 07 14 e8 7b 3c c8 5e 5e 08 13 e8 73 3c c8 5e 5e 09 12 e8 6b 3c c8 5e 5e 0a 11 e8 63 3c c8 5e 5e 0b 10 e8 5b 3c c8 5e 5e 0c 0f e8 53 3c c8 5e 5e 0d 0e e8 4b 3c c8 5e 5e 0e 0d e8 43 3c c8 5e 5e 0f 0c e8 3b 3c c8 5e 5e 10 0b e8 33 3c c8 5e 5e 11 0a e8 2b 3c c8 5e 5e 12 09 e8 23 3c c8 5e 5e 13 08 e8 1b 3c c8 5e 5e 14 07 e8 13 3c c8 5e 5e 15 06 e8 0b 3c c8 5e 5e 16 05 e8 03 3c c8 5e 5e 17 04 e8 fb 3b c8 5e 5e 18 03 e8 f3 3b c8 5e 5e 19 02 e8 eb 3b c8 5e 5e 1a 01 e8 e3 3b c8 5e 5e 1b 00 18 6e 8c c8 f7 7f 00 00 e8 d3 3b c8 5e 5e 00 13 e8 cb 3b c8 5e 5e 01 12 e8 c3 3b c8 5e 5e 02 11 e8 bb 3b c8 5e 5e 03 10 e8 b3 3b c8 5e 5e 04 0f e8 ab 3b c8 5e 5e 05 0e e8 a3 3b c8 5e 5e 06 0d e8 9b 3b c8 5e 5e 07 0c e8 93 3b c8 5e 5e 08 0b e8 8b 3b c8 5e 5e 09 0a e8 83 3b c8 5e 5e 0a 09 e8 7b 3b c8 5e 5e 0b 08 e8 73 3b c8 5e 5e 0c 07 e8 6b 3b c8 5e 5e 0d 06 e8 63 3b c8 5e 5e 0e 05 e8 5b 3b c8 5e 5e 0f 04 e8 53 3b c8 5e 5e 10 03 e8 4b 3b c8 5e 5e 11 02 e8 43 3b c8 5e 5e 15 01 e8 3b 3b c8 5e 5e 16 00 20 6d 8c c8 f7 7f 00 00 e8 2b 3b c8 5e 5e 00 00 70 72 8c c8 f7 7f 00 00 e8 1b 3b c8 5e 5e 00 00 d0 72 8c c8 f7 7f 00 00 e8 0b 3b c8 5e 5e 00 00 30 73 8c c8 f7 7f 00 00 e8 fb 3a c8 5e 5e 00 00 90 73 8c c8 f7 7f 00 00 e8 eb 3a c8 5e 5e 00 00 f0 73 8c c8 f7 7f 00 00 e8 db 3a c8 5e 5e 00 00 50 74 8c c8 f7 7f 00 00 e8 cb 3a c8 5e 5e 00 00 b0 74 8c c8 f7 7f 00 00 e8 bb 3a c8 5e 5e 00 00 10 75 8c c8 f7 7f 00 00 e8 ab 3a c8 5e 5e 00 00 70 75 8c c8 f7 7f 00 00 e8 9b 3a c8 5e 5e 00 00 d0 75 8c c8 f7 7f 00 00 00 00 00 00 00 00 00 00
20        | 7ff7c85e1bc0h   | 55      | hex://intrinsics/bitpack?pack8#pack8_g[8u](b128x8u~in,32i)                                                    | ushort pack8<byte>(in Block128<byte> src, int block)                                                          | c5 f8 77 66 90 48 8b 01 c1 e2 04 48 63 d2 48 03 c2 c5 fb f0 00 c5 f9 73 f0 07 c5 f9 d7 c0 0f b7 c0 c3 cc cc cc 00 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
21        | 7ff7c85e1c00h   | 55      | hex://intrinsics/bitpack?pack8#pack8_g[8i](b128x8i~in,32i)                                                    | ushort pack8<sbyte>(in Block128<sbyte> src, int block)                                                        | c5 f8 77 66 90 48 8b 01 c1 e2 04 48 63 d2 48 03 c2 c5 fb f0 00 c5 f9 73 f0 07 c5 f9 d7 c0 0f b7 c0 c3 cc cc cc 00 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
22        | 7ff7c85e1c40h   | 55      | hex://intrinsics/bitpack?pack8#pack8_g[16u](b128x16u~in,32i)                                                  | ushort pack8<ushort>(in Block128<ushort> src, int block)                                                      | c5 f8 77 66 90 48 8b 01 c1 e2 03 48 63 d2 48 8d 04 50 c5 fb f0 00 c5 f9 73 f0 07 c5 f9 d7 c0 0f b7 c0 c3 cc cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
23        | 7ff7c85e1c80h   | 55      | hex://intrinsics/bitpack?pack8#pack8_g[16i](b128x16i~in,32i)                                                  | ushort pack8<short>(in Block128<short> src, int block)                                                        | c5 f8 77 66 90 48 8b 01 c1 e2 03 48 63 d2 48 8d 04 50 c5 fb f0 00 c5 f9 73 f0 07 c5 f9 d7 c0 0f b7 c0 c3 cc cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
24        | 7ff7c85e1cc0h   | 55      | hex://intrinsics/bitpack?pack8#pack8_g[32u](b128x32u~in,32i)                                                  | ushort pack8<uint>(in Block128<uint> src, int block)                                                          | c5 f8 77 66 90 48 8b 01 c1 e2 02 48 63 d2 48 8d 04 90 c5 fb f0 00 c5 f9 73 f0 07 c5 f9 d7 c0 0f b7 c0 c3 cc cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
25        | 7ff7c85e1d00h   | 55      | hex://intrinsics/bitpack?pack8#pack8_g[32i](b128x32i~in,32i)                                                  | ushort pack8<int>(in Block128<int> src, int block)                                                            | c5 f8 77 66 90 48 8b 01 c1 e2 02 48 63 d2 48 8d 04 90 c5 fb f0 00 c5 f9 73 f0 07 c5 f9 d7 c0 0f b7 c0 c3 cc cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
26        | 7ff7c85e1d40h   | 55      | hex://intrinsics/bitpack?pack8#pack8_g[64u](b128x64u~in,32i)                                                  | ushort pack8<ulong>(in Block128<ulong> src, int block)                                                        | c5 f8 77 66 90 48 8b 01 d1 e2 48 63 d2 48 8d 04 d0 c5 fb f0 00 c5 f9 73 f0 07 c5 f9 d7 c0 0f b7 c0 c3 cc cc cc 00 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
27        | 7ff7c85e1d80h   | 55      | hex://intrinsics/bitpack?pack8#pack8_g[64i](b128x64i~in,32i)                                                  | ushort pack8<long>(in Block128<long> src, int block)                                                          | c5 f8 77 66 90 48 8b 01 d1 e2 48 63 d2 48 8d 04 d0 c5 fb f0 00 c5 f9 73 f0 07 c5 f9 d7 c0 0f b7 c0 c3 cc cc cc 00 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
28        | 7ff7c85e1dc0h   | 55      | hex://intrinsics/bitpack?pack8#pack8_g[8u](b256x8u~in,32i)                                                    | uint pack8<byte>(in Block256<byte> src, int block)                                                            | c5 f8 77 66 90 48 8b 01 c1 e2 05 48 63 d2 48 03 c2 c5 ff f0 00 c5 fd 73 f0 07 c5 fd d7 c0 c5 f8 77 c3 cc cc cc 00 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
29        | 7ff7c85e1e00h   | 55      | hex://intrinsics/bitpack?pack8#pack8_g[8i](b256x8i~in,32i)                                                    | uint pack8<sbyte>(in Block256<sbyte> src, int block)                                                          | c5 f8 77 66 90 48 8b 01 c1 e2 05 48 63 d2 48 03 c2 c5 ff f0 00 c5 fd 73 f0 07 c5 fd d7 c0 c5 f8 77 c3 cc cc cc 00 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
30        | 7ff7c85e1e40h   | 1080    | hex://intrinsics/bitpack?pack8#pack8_g[16u](b256x16u~in,32i)                                                  | uint pack8<ushort>(in Block256<ushort> src, int block)                                                        | c5 f8 77 66 90 48 8b 01 c1 e2 04 48 63 d2 48 8d 04 50 c5 ff f0 00 c5 fd 73 f0 07 c5 fd d7 c0 c5 f8 77 c3 cc cc cc 00 00 19 00 00 00 40 00 00 00 02 00 00 00 00 00 00 00 e8 c3 37 c8 5e 5e 00 00 30 76 8c c8 f7 7f 00 00 e8 b3 37 c8 5e 5e 00 00 90 76 8c c8 f7 7f 00 00 e8 a3 37 c8 5e 5e 00 00 f0 76 8c c8 f7 7f 00 00 e8 93 37 c8 5e 5e 00 00 50 77 8c c8 f7 7f 00 00 e8 83 37 c8 5e 5e 00 00 b0 77 8c c8 f7 7f 00 00 e8 73 37 c8 5e 5e 00 00 10 78 8c c8 f7 7f 00 00 e8 63 37 c8 5e 5e 00 00 70 78 8c c8 f7 7f 00 00 e8 53 37 c8 5e 5e 00 00 d0 78 8c c8 f7 7f 00 00 e8 43 37 c8 5e 5e 00 00 30 79 8c c8 f7 7f 00 00 e8 33 37 c8 5e 5e 00 01 e8 2b 37 c8 5e 5e 01 00 a0 7b 8c c8 f7 7f 00 00 e8 1b 37 c8 5e 5e 00 1b e8 13 37 c8 5e 5e 01 1a e8 0b 37 c8 5e 5e 02 19 e8 03 37 c8 5e 5e 03 18 e8 fb 36 c8 5e 5e 04 17 e8 f3 36 c8 5e 5e 05 16 e8 eb 36 c8 5e 5e 06 15 e8 e3 36 c8 5e 5e 07 14 e8 db 36 c8 5e 5e 08 13 e8 d3 36 c8 5e 5e 09 12 e8 cb 36 c8 5e 5e 0a 11 e8 c3 36 c8 5e 5e 0b 10 e8 bb 36 c8 5e 5e 0c 0f e8 b3 36 c8 5e 5e 0d 0e e8 ab 36 c8 5e 5e 0e 0d e8 a3 36 c8 5e 5e 0f 0c e8 9b 36 c8 5e 5e 10 0b e8 93 36 c8 5e 5e 11 0a e8 8b 36 c8 5e 5e 12 09 e8 83 36 c8 5e 5e 13 08 e8 7b 36 c8 5e 5e 14 07 e8 73 36 c8 5e 5e 15 06 e8 6b 36 c8 5e 5e 16 05 e8 63 36 c8 5e 5e 17 04 e8 5b 36 c8 5e 5e 18 03 e8 53 36 c8 5e 5e 19 02 e8 4b 36 c8 5e 5e 1a 01 e8 43 36 c8 5e 5e 1b 00 90 7a 8c c8 f7 7f 00 00 e8 33 36 c8 5e 5e 00 14 e8 2b 36 c8 5e 5e 01 13 e8 23 36 c8 5e 5e 02 12 e8 1b 36 c8 5e 5e 03 11 e8 13 36 c8 5e 5e 04 10 e8 0b 36 c8 5e 5e 05 0f e8 03 36 c8 5e 5e 06 0e e8 fb 35 c8 5e 5e 07 0d e8 f3 35 c8 5e 5e 08 0c e8 eb 35 c8 5e 5e 09 0b e8 e3 35 c8 5e 5e 0a 0a e8 db 35 c8 5e 5e 0b 09 e8 d3 35 c8 5e 5e 0c 08 e8 cb 35 c8 5e 5e 0d 07 e8 c3 35 c8 5e 5e 0e 06 e8 bb 35 c8 5e 5e 0f 05 e8 b3 35 c8 5e 5e 10 04 e8 ab 35 c8 5e 5e 11 03 e8 a3 35 c8 5e 5e 12 02 e8 9b 35 c8 5e 5e 16 01 e8 93 35 c8 5e 5e 17 00 90 79 8c c8 f7 7f 00 00 e8 83 35 c8 5e 5e 00 00 f0 7e 8c c8 f7 7f 00 00 e8 73 35 c8 5e 5e 00 00 50 7f 8c c8 f7 7f 00 00 e8 63 35 c8 5e 5e 00 00 b0 7f 8c c8 f7 7f 00 00 e8 53 35 c8 5e 5e 00 00 10 80 8c c8 f7 7f 00 00 e8 43 35 c8 5e 5e 00 00 70 80 8c c8 f7 7f 00 00 e8 33 35 c8 5e 5e 00 00 d0 80 8c c8 f7 7f 00 00 e8 23 35 c8 5e 5e 00 00 30 81 8c c8 f7 7f 00 00 e8 13 35 c8 5e 5e 00 00 90 81 8c c8 f7 7f 00 00 e8 03 35 c8 5e 5e 00 00 f0 81 8c c8 f7 7f 00 00 e8 f3 34 c8 5e 5e 00 00 50 82 8c c8 f7 7f 00 00 e8 e3 34 c8 5e 5e 00 00 b0 82 8c c8 f7 7f 00 00 e8 d3 34 c8 5e 5e 00 00 10 83 8c c8 f7 7f 00 00 e8 c3 34 c8 5e 5e 00 00 70 83 8c c8 f7 7f 00 00 e8 b3 34 c8 5e 5e 00 00 d0 83 8c c8 f7 7f 00 00 e8 a3 34 c8 5e 5e 00 00 30 84 8c c8 f7 7f 00 00 e8 93 34 c8 5e 5e 00 00 90 84 8c c8 f7 7f 00 00 e8 83 34 c8 5e 5e 00 00 f0 84 8c c8 f7 7f 00 00 e8 73 34 c8 5e 5e 00 00 50 85 8c c8 f7 7f 00 00 e8 63 34 c8 5e 5e 00 00 b0 85 8c c8 f7 7f 00 00 e8 53 34 c8 5e 5e 00 00 10 86 8c c8 f7 7f 00 00 e8 43 34 c8 5e 5e 00 01 e8 3b 34 c8 5e 5e 01 00 78 87 8c c8 f7 7f 00 00 e8 2b 34 c8 5e 5e 00 00 78 89 8c c8 f7 7f 00 00 e8 1b 34 c8 5e 5e 00 00 d8 89 8c c8 f7 7f 00 00 e8 0b 34 c8 5e 5e 00 00 38 8a 8c c8 f7 7f 00 00 e8 fb 33 c8 5e 5e 00 00 98 8a 8c c8 f7 7f 00 00 e8 eb 33 c8 5e 5e 00 00 f8 8a 8c c8 f7 7f 00 00 e8 db 33 c8 5e 5e 00 00 58 8b 8c c8 f7 7f 00 00 00 00 00 00 00 00 00 00
31        | 7ff7c85e2280h   | 55      | hex://intrinsics/bitpack?pack8#pack8_g[16i](b256x16i~in,32i)                                                  | uint pack8<short>(in Block256<short> src, int block)                                                          | c5 f8 77 66 90 48 8b 01 c1 e2 04 48 63 d2 48 8d 04 50 c5 ff f0 00 c5 fd 73 f0 07 c5 fd d7 c0 c5 f8 77 c3 cc cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
32        | 7ff7c85e22c0h   | 55      | hex://intrinsics/bitpack?pack8#pack8_g[32u](b256x32u~in,32i)                                                  | uint pack8<uint>(in Block256<uint> src, int block)                                                            | c5 f8 77 66 90 48 8b 01 c1 e2 03 48 63 d2 48 8d 04 90 c5 ff f0 00 c5 fd 73 f0 07 c5 fd d7 c0 c5 f8 77 c3 cc cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
33        | 7ff7c85e2300h   | 55      | hex://intrinsics/bitpack?pack8#pack8_g[32i](b256x32i~in,32i)                                                  | uint pack8<int>(in Block256<int> src, int block)                                                              | c5 f8 77 66 90 48 8b 01 c1 e2 03 48 63 d2 48 8d 04 90 c5 ff f0 00 c5 fd 73 f0 07 c5 fd d7 c0 c5 f8 77 c3 cc cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
34        | 7ff7c85e2340h   | 55      | hex://intrinsics/bitpack?pack8#pack8_g[64u](b256x64u~in,32i)                                                  | uint pack8<ulong>(in Block256<ulong> src, int block)                                                          | c5 f8 77 66 90 48 8b 01 c1 e2 02 48 63 d2 48 8d 04 d0 c5 ff f0 00 c5 fd 73 f0 07 c5 fd d7 c0 c5 f8 77 c3 cc cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
35        | 7ff7c85e2380h   | 55      | hex://intrinsics/bitpack?pack8#pack8_g[64i](b256x64i~in,32i)                                                  | uint pack8<long>(in Block256<long> src, int block)                                                            | c5 f8 77 66 90 48 8b 01 c1 e2 02 48 63 d2 48 8d 04 d0 c5 ff f0 00 c5 fd 73 f0 07 c5 fd d7 c0 c5 f8 77 c3 cc cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
