Sequence  | Address         | Length  | Uri                                                                                                           | OpSig                                                                                                         | Data
22        | 7ff7c8678860h   | 1107    | hex://logix/logic.engine?eval#eval_cmp_expr_g[64i]()                                                          | LiteralExpr<long> eval<long>(IComparisonExpr<long> expr)                                                      | 0f 1f 44 00 00 48 b8 00 5c 67 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 e8 b3 cd be 5e 5e 00 0a e8 ab cd be 5e 5e 01 09 e8 a3 cd be 5e 5e 02 08 e8 9b cd be 5e 5e 03 07 e8 93 cd be 5e 5e 04 06 e8 8b cd be 5e 5e 05 05 e8 83 cd be 5e 5e 06 04 e8 7b cd be 5e 5e 07 03 e8 73 cd be 5e 5e 08 02 e8 6b cd be 5e 5e 09 01 e8 63 cd be 5e 5e 0a 00 50 ca ad c8 f7 7f 00 00 e8 53 cd be 5e 5e 00 00 c0 ce ad c8 f7 7f 00 00 e8 43 cd be 5e 5e 00 00 20 cf ad c8 f7 7f 00 00 e8 33 cd be 5e 5e 00 00 80 cf ad c8 f7 7f 00 00 e8 23 cd be 5e 5e 00 00 e0 cf ad c8 f7 7f 00 00 e8 13 cd be 5e 5e 00 00 40 d0 ad c8 f7 7f 00 00 e8 03 cd be 5e 5e 00 00 a0 d0 ad c8 f7 7f 00 00 e8 f3 cc be 5e 5e 00 0c e8 eb cc be 5e 5e 01 0b e8 e3 cc be 5e 5e 02 0a e8 db cc be 5e 5e 03 09 e8 d3 cc be 5e 5e 04 08 e8 cb cc be 5e 5e 05 07 e8 c3 cc be 5e 5e 06 06 e8 bb cc be 5e 5e 07 05 e8 b3 cc be 5e 5e 08 04 e8 ab cc be 5e 5e 09 03 e8 a3 cc be 5e 5e 0a 02 e8 9b cc be 5e 5e 0b 01 e8 93 cc be 5e 5e 0c 00 30 d1 ad c8 f7 7f 00 00 e8 83 cc be 5e 5e 00 00 b8 d2 ad c8 f7 7f 00 00 e8 73 cc be 5e 5e 00 0a e8 6b cc be 5e 5e 01 09 e8 63 cc be 5e 5e 02 08 e8 5b cc be 5e 5e 03 07 e8 53 cc be 5e 5e 04 06 e8 4b cc be 5e 5e 05 05 e8 43 cc be 5e 5e 06 04 e8 3b cc be 5e 5e 07 03 e8 33 cc be 5e 5e 08 02 e8 2b cc be 5e 5e 09 01 e8 23 cc be 5e 5e 0a 00 68 d3 ad c8 f7 7f 00 00 e8 13 cc be 5e 5e 00 00 e8 d4 ad c8 f7 7f 00 00 e8 03 cc be 5e 5e 00 03 e8 fb cb be 5e 5e 01 02 e8 f3 cb be 5e 5e 02 01 e8 eb cb be 5e 5e 03 00 20 d6 ad c8 f7 7f 00 00 e8 db cb be 5e 5e 00 00 18 d7 ad c8 f7 7f 00 00 e8 cb cb be 5e 5e 00 00 78 d7 ad c8 f7 7f 00 00 e8 bb cb be 5e 5e 00 00 d8 d7 ad c8 f7 7f 00 00 e8 ab cb be 5e 5e 00 00 38 d8 ad c8 f7 7f 00 00 e8 9b cb be 5e 5e 00 00 98 d8 ad c8 f7 7f 00 00 e8 8b cb be 5e 5e 00 00 f8 d8 ad c8 f7 7f 00 00 e8 7b cb be 5e 5e 00 00 58 d9 ad c8 f7 7f 00 00 e8 6b cb be 5e 5e 00 00 b8 d9 ad c8 f7 7f 00 00 e8 5b cb be 5e 5e 00 03 e8 53 cb be 5e 5e 01 02 e8 4b cb be 5e 5e 02 01 e8 43 cb be 5e 5e 03 00 90 da ad c8 f7 7f 00 00 e8 33 cb be 5e 5e 00 00 00 dc ad c8 f7 7f 00 00 e8 23 cb be 5e 5e 00 00 60 dc ad c8 f7 7f 00 00 e8 13 cb be 5e 5e 00 00 c0 dc ad c8 f7 7f 00 00 e8 03 cb be 5e 5e 00 00 20 dd ad c8 f7 7f 00 00 e8 f3 ca be 5e 5e 00 00 80 dd ad c8 f7 7f 00 00 e8 e3 ca be 5e 5e 00 00 e0 dd ad c8 f7 7f 00 00 e8 d3 ca be 5e 5e 00 00 40 de ad c8 f7 7f 00 00 e8 c3 ca be 5e 5e 00 00 a0 de ad c8 f7 7f 00 00 e8 b3 ca be 5e 5e 00 0a e8 ab ca be 5e 5e 01 09 e8 a3 ca be 5e 5e 02 08 e8 9b ca be 5e 5e 03 07 e8 93 ca be 5e 5e 04 06 e8 8b ca be 5e 5e 05 05 e8 83 ca be 5e 5e 06 04 e8 7b ca be 5e 5e 07 03 e8 73 ca be 5e 5e 08 02 e8 6b ca be 5e 5e 09 01 e8 63 ca be 5e 5e 0a 00 00 df ad c8 f7 7f 00 00 e8 53 ca be 5e 5e 00 00 98 e0 ad c8 f7 7f 00 00 e8 43 ca be 5e 5e 00 00 68 e2 ad c8 f7 7f 00 00 e8 33 ca be 5e 5e 00 00 c8 e2 ad c8 f7 7f 00 00 e8 23 ca be 5e 5e 00 00 28 e3 ad c8 f7 7f 00 00 e8 13 ca be 5e 5e 00 02 e8 0b ca be 5e 5e 01 01 e8 03 ca be 5e 5e 02 00 78 e3 ad c8 f7 7f 00 00 e8 f3 c9 be 5e 5e 00 00 68 e4 ad c8 f7 7f 00 00 e8 e3 c9 be 5e 5e 00 00 c8 e4 ad c8 f7 7f 00 00 e8 d3 c9 be 5e 5e 00 02 e8 cb c9 be 5e 5e 01 01 e8 c3 c9 be 5e 5e 02 00 18 e5 ad c8 f7 7f 00 00 d0 a5 ac c8 f7 7f 00 00 0f 1f 44 00 00 48 b8 90 65 67 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
23        | 7ff7c8678c90h   | 35      | hex://logix/logic.engine?eval#eval_vcmp_expr128_g[8u]()                                                       | LiteralExpr<Vector128<byte>> eval<byte>(IComparisonExpr<Vector128<byte>> expr)                                | 0f 1f 44 00 00 48 b8 90 65 67 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
24        | 7ff7c8678cc0h   | 35      | hex://logix/logic.engine?eval#eval_vcmp_expr128_g[8i]()                                                       | LiteralExpr<Vector128<sbyte>> eval<sbyte>(IComparisonExpr<Vector128<sbyte>> expr)                             | 0f 1f 44 00 00 48 b8 80 66 67 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
25        | 7ff7c8678cf0h   | 35      | hex://logix/logic.engine?eval#eval_vcmp_expr128_g[16u]()                                                      | LiteralExpr<Vector128<ushort>> eval<ushort>(IComparisonExpr<Vector128<ushort>> expr)                          | 0f 1f 44 00 00 48 b8 80 6b 67 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
26        | 7ff7c8678d20h   | 35      | hex://logix/logic.engine?eval#eval_vcmp_expr128_g[16i]()                                                      | LiteralExpr<Vector128<short>> eval<short>(IComparisonExpr<Vector128<short>> expr)                             | 0f 1f 44 00 00 48 b8 70 6c 67 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
27        | 7ff7c8678d50h   | 35      | hex://logix/logic.engine?eval#eval_vcmp_expr128_g[32u]()                                                      | LiteralExpr<Vector128<uint>> eval<uint>(IComparisonExpr<Vector128<uint>> expr)                                | 0f 1f 44 00 00 48 b8 60 6d 67 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
28        | 7ff7c8678d80h   | 35      | hex://logix/logic.engine?eval#eval_vcmp_expr128_g[32i]()                                                      | LiteralExpr<Vector128<int>> eval<int>(IComparisonExpr<Vector128<int>> expr)                                   | 0f 1f 44 00 00 48 b8 50 6e 67 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
29        | 7ff7c8678db0h   | 35      | hex://logix/logic.engine?eval#eval_vcmp_expr128_g[64i]()                                                      | LiteralExpr<Vector128<long>> eval<long>(IComparisonExpr<Vector128<long>> expr)                                | 0f 1f 44 00 00 48 b8 50 73 67 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
30        | 7ff7c8678de0h   | 35      | hex://logix/logic.engine?eval#eval_vcmp_expr256_g[8u]()                                                       | LiteralExpr<Vector256<byte>> eval<byte>(IComparisonExpr<Vector256<byte>> expr)                                | 0f 1f 44 00 00 48 b8 40 74 67 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
31        | 7ff7c8678e10h   | 35      | hex://logix/logic.engine?eval#eval_vcmp_expr256_g[8i]()                                                       | LiteralExpr<Vector256<sbyte>> eval<sbyte>(IComparisonExpr<Vector256<sbyte>> expr)                             | 0f 1f 44 00 00 48 b8 60 75 67 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
32        | 7ff7c8678e40h   | 35      | hex://logix/logic.engine?eval#eval_vcmp_expr256_g[16u]()                                                      | LiteralExpr<Vector256<ushort>> eval<ushort>(IComparisonExpr<Vector256<ushort>> expr)                          | 0f 1f 44 00 00 48 b8 90 7a 67 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
33        | 7ff7c8678e70h   | 35      | hex://logix/logic.engine?eval#eval_vcmp_expr256_g[16i]()                                                      | LiteralExpr<Vector256<short>> eval<short>(IComparisonExpr<Vector256<short>> expr)                             | 0f 1f 44 00 00 48 b8 b0 7b 67 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
34        | 7ff7c8678ea0h   | 35      | hex://logix/logic.engine?eval#eval_vcmp_expr256_g[32u]()                                                      | LiteralExpr<Vector256<uint>> eval<uint>(IComparisonExpr<Vector256<uint>> expr)                                | 0f 1f 44 00 00 48 b8 d0 7c 67 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
35        | 7ff7c8678ed0h   | 35      | hex://logix/logic.engine?eval#eval_vcmp_expr256_g[32i]()                                                      | LiteralExpr<Vector256<int>> eval<int>(IComparisonExpr<Vector256<int>> expr)                                   | 0f 1f 44 00 00 48 b8 f0 7d 67 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
36        | 7ff7c8678f00h   | 35      | hex://logix/logic.engine?eval#eval_vcmp_expr256_g[64i]()                                                      | LiteralExpr<Vector256<long>> eval<long>(IComparisonExpr<Vector256<long>> expr)                                | 0f 1f 44 00 00 48 b8 20 83 67 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
37        | 7ff7c8678f30h   | 35      | hex://logix/logic.engine?eval#eval_cmp_pred_g[8u]()                                                           | bit eval<byte>(IComparisonPred<byte> expr)                                                                    | 0f 1f 44 00 00 48 b8 c0 5c 67 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
38        | 7ff7c8678f60h   | 35      | hex://logix/logic.engine?eval#eval_cmp_pred_g[8i]()                                                           | bit eval<sbyte>(IComparisonPred<sbyte> expr)                                                                  | 0f 1f 44 00 00 48 b8 70 5d 67 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
39        | 7ff7c8678f90h   | 35      | hex://logix/logic.engine?eval#eval_cmp_pred_g[16u]()                                                          | bit eval<ushort>(IComparisonPred<ushort> expr)                                                                | 0f 1f 44 00 00 48 b8 20 62 67 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
40        | 7ff7c8678fc0h   | 35      | hex://logix/logic.engine?eval#eval_cmp_pred_g[16i]()                                                          | bit eval<short>(IComparisonPred<short> expr)                                                                  | 0f 1f 44 00 00 48 b8 d0 62 67 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
41        | 7ff7c8678ff0h   | 35      | hex://logix/logic.engine?eval#eval_cmp_pred_g[32u]()                                                          | bit eval<uint>(IComparisonPred<uint> expr)                                                                    | 0f 1f 44 00 00 48 b8 80 63 67 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
42        | 7ff7c8679020h   | 35      | hex://logix/logic.engine?eval#eval_cmp_pred_g[32i]()                                                          | bit eval<int>(IComparisonPred<int> expr)                                                                      | 0f 1f 44 00 00 48 b8 30 64 67 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
43        | 7ff7c8679050h   | 35      | hex://logix/logic.engine?eval#eval_cmp_pred_g[64i]()                                                          | bit eval<long>(IComparisonPred<long> expr)                                                                    | 0f 1f 44 00 00 48 b8 e0 64 67 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
44        | 7ff7c8679080h   | 35      | hex://logix/logic.engine?eval#eval_arith_expr_g[8u]()                                                         | LiteralExpr<byte> eval<byte>(IArithmeticExpr<byte> expr)                                                      | 0f 1f 44 00 00 48 b8 08 8c 67 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
45        | 7ff7c86790b0h   | 1107    | hex://logix/logic.engine?eval#eval_arith_expr_g[8i]()                                                         | LiteralExpr<sbyte> eval<sbyte>(IArithmeticExpr<sbyte> expr)                                                   | 0f 1f 44 00 00 48 b8 58 8c 67 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 e8 63 c5 be 5e 5e 00 00 08 e6 ad c8 f7 7f 00 00 e8 53 c5 be 5e 5e 00 00 68 e6 ad c8 f7 7f 00 00 e8 43 c5 be 5e 5e 00 02 e8 3b c5 be 5e 5e 01 01 e8 33 c5 be 5e 5e 02 00 b8 e6 ad c8 f7 7f 00 00 e8 23 c5 be 5e 5e 00 00 a8 e7 ad c8 f7 7f 00 00 e8 13 c5 be 5e 5e 00 00 08 e8 ad c8 f7 7f 00 00 e8 03 c5 be 5e 5e 00 02 e8 fb c4 be 5e 5e 01 01 e8 f3 c4 be 5e 5e 02 00 58 e8 ad c8 f7 7f 00 00 e8 e3 c4 be 5e 5e 00 00 48 e9 ad c8 f7 7f 00 00 e8 d3 c4 be 5e 5e 00 00 a8 e9 ad c8 f7 7f 00 00 e8 c3 c4 be 5e 5e 00 02 e8 bb c4 be 5e 5e 01 01 e8 b3 c4 be 5e 5e 02 00 f8 e9 ad c8 f7 7f 00 00 e8 a3 c4 be 5e 5e 00 00 e8 ea ad c8 f7 7f 00 00 e8 93 c4 be 5e 5e 00 00 48 eb ad c8 f7 7f 00 00 e8 83 c4 be 5e 5e 00 02 e8 7b c4 be 5e 5e 01 01 e8 73 c4 be 5e 5e 02 00 98 eb ad c8 f7 7f 00 00 e8 63 c4 be 5e 5e 00 00 88 ec ad c8 f7 7f 00 00 e8 53 c4 be 5e 5e 00 00 e8 ec ad c8 f7 7f 00 00 e8 43 c4 be 5e 5e 00 02 e8 3b c4 be 5e 5e 01 01 e8 33 c4 be 5e 5e 02 00 38 ed ad c8 f7 7f 00 00 e8 23 c4 be 5e 5e 00 00 28 ee ad c8 f7 7f 00 00 e8 13 c4 be 5e 5e 00 00 88 ee ad c8 f7 7f 00 00 e8 03 c4 be 5e 5e 00 02 e8 fb c3 be 5e 5e 01 01 e8 f3 c3 be 5e 5e 02 00 d8 ee ad c8 f7 7f 00 00 e8 e3 c3 be 5e 5e 00 0c e8 db c3 be 5e 5e 01 0b e8 d3 c3 be 5e 5e 02 0a e8 cb c3 be 5e 5e 03 09 e8 c3 c3 be 5e 5e 04 08 e8 bb c3 be 5e 5e 05 07 e8 b3 c3 be 5e 5e 06 06 e8 ab c3 be 5e 5e 07 05 e8 a3 c3 be 5e 5e 08 04 e8 9b c3 be 5e 5e 09 03 e8 93 c3 be 5e 5e 0a 02 e8 8b c3 be 5e 5e 0b 01 e8 83 c3 be 5e 5e 0c 00 d8 ef ad c8 f7 7f 00 00 e8 73 c3 be 5e 5e 00 00 60 f1 ad c8 f7 7f 00 00 e8 63 c3 be 5e 5e 00 0a e8 5b c3 be 5e 5e 01 09 e8 53 c3 be 5e 5e 02 08 e8 4b c3 be 5e 5e 03 07 e8 43 c3 be 5e 5e 04 06 e8 3b c3 be 5e 5e 05 05 e8 33 c3 be 5e 5e 06 04 e8 2b c3 be 5e 5e 07 03 e8 23 c3 be 5e 5e 08 02 e8 1b c3 be 5e 5e 09 01 e8 13 c3 be 5e 5e 0a 00 10 f2 ad c8 f7 7f 00 00 e8 03 c3 be 5e 5e 00 00 90 f3 ad c8 f7 7f 00 00 e8 f3 c2 be 5e 5e 00 00 d8 f4 ad c8 f7 7f 00 00 e8 e3 c2 be 5e 5e 00 0a e8 db c2 be 5e 5e 01 09 e8 d3 c2 be 5e 5e 02 08 e8 cb c2 be 5e 5e 03 07 e8 c3 c2 be 5e 5e 04 06 e8 bb c2 be 5e 5e 05 05 e8 b3 c2 be 5e 5e 06 04 e8 ab c2 be 5e 5e 07 03 e8 a3 c2 be 5e 5e 08 02 e8 9b c2 be 5e 5e 09 01 e8 93 c2 be 5e 5e 0a 00 38 f5 ad c8 f7 7f 00 00 e8 83 c2 be 5e 5e 00 00 b8 f6 ad c8 f7 7f 00 00 e8 73 c2 be 5e 5e 00 00 00 f8 ad c8 f7 7f 00 00 e8 63 c2 be 5e 5e 00 0c e8 5b c2 be 5e 5e 01 0b e8 53 c2 be 5e 5e 02 0a e8 4b c2 be 5e 5e 03 09 e8 43 c2 be 5e 5e 04 08 e8 3b c2 be 5e 5e 05 07 e8 33 c2 be 5e 5e 06 06 e8 2b c2 be 5e 5e 07 05 e8 23 c2 be 5e 5e 08 04 e8 1b c2 be 5e 5e 09 03 e8 13 c2 be 5e 5e 0a 02 e8 0b c2 be 5e 5e 0b 01 e8 03 c2 be 5e 5e 0c 00 90 f8 ad c8 f7 7f 00 00 e8 f3 c1 be 5e 5e 00 00 18 fa ad c8 f7 7f 00 00 e8 e3 c1 be 5e 5e 00 0a e8 db c1 be 5e 5e 01 09 e8 d3 c1 be 5e 5e 02 08 e8 cb c1 be 5e 5e 03 07 e8 c3 c1 be 5e 5e 04 06 e8 bb c1 be 5e 5e 05 05 e8 b3 c1 be 5e 5e 06 04 e8 ab c1 be 5e 5e 07 03 e8 a3 c1 be 5e 5e 08 02 e8 9b c1 be 5e 5e 09 01 e8 93 c1 be 5e 5e 0a 00 c8 fa ad c8 f7 7f 00 00 e8 83 c1 be 5e 5e 00 00 48 fc ad c8 f7 7f 00 00 e8 73 c1 be 5e 5e 00 00 90 fd ad c8 f7 7f 00 00 30 c9 ac c8 f7 7f 00 00 0f 1f 44 00 00 48 b8 e8 90 67 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
46        | 7ff7c86794e0h   | 35      | hex://logix/logic.engine?eval#eval_arith_expr_g[16u]()                                                        | LiteralExpr<ushort> eval<ushort>(IArithmeticExpr<ushort> expr)                                                | 0f 1f 44 00 00 48 b8 e8 90 67 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
47        | 7ff7c8679510h   | 35      | hex://logix/logic.engine?eval#eval_arith_expr_g[16i]()                                                        | LiteralExpr<short> eval<short>(IArithmeticExpr<short> expr)                                                   | 0f 1f 44 00 00 48 b8 28 91 67 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
48        | 7ff7c8679540h   | 35      | hex://logix/logic.engine?eval#eval_arith_expr_g[32u]()                                                        | LiteralExpr<uint> eval<uint>(IArithmeticExpr<uint> expr)                                                      | 0f 1f 44 00 00 48 b8 68 91 67 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
