Sequence  | Address         | Length  | Uri                                                                                                           | OpSig                                                                                                         | Data
22        | 7ff7c8532160h   | 1107    | hex://logix/logic.engine?eval#eval_cmp_expr_g[64i]()                                                          | LiteralExpr<long> eval<long>(IComparisonExpr<long> expr)                                                      | 0f 1f 44 00 00 48 b8 d0 7f 3b c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 e8 b3 34 d3 5e 5e 00 0a e8 ab 34 d3 5e 5e 01 09 e8 a3 34 d3 5e 5e 02 08 e8 9b 34 d3 5e 5e 03 07 e8 93 34 d3 5e 5e 04 06 e8 8b 34 d3 5e 5e 05 05 e8 83 34 d3 5e 5e 06 04 e8 7b 34 d3 5e 5e 07 03 e8 73 34 d3 5e 5e 08 02 e8 6b 34 d3 5e 5e 09 01 e8 63 34 d3 5e 5e 0a 00 b8 cb 52 c8 f7 7f 00 00 e8 53 34 d3 5e 5e 00 00 28 d0 52 c8 f7 7f 00 00 e8 43 34 d3 5e 5e 00 00 88 d0 52 c8 f7 7f 00 00 e8 33 34 d3 5e 5e 00 00 e8 d0 52 c8 f7 7f 00 00 e8 23 34 d3 5e 5e 00 00 48 d1 52 c8 f7 7f 00 00 e8 13 34 d3 5e 5e 00 00 a8 d1 52 c8 f7 7f 00 00 e8 03 34 d3 5e 5e 00 00 08 d2 52 c8 f7 7f 00 00 e8 f3 33 d3 5e 5e 00 0c e8 eb 33 d3 5e 5e 01 0b e8 e3 33 d3 5e 5e 02 0a e8 db 33 d3 5e 5e 03 09 e8 d3 33 d3 5e 5e 04 08 e8 cb 33 d3 5e 5e 05 07 e8 c3 33 d3 5e 5e 06 06 e8 bb 33 d3 5e 5e 07 05 e8 b3 33 d3 5e 5e 08 04 e8 ab 33 d3 5e 5e 09 03 e8 a3 33 d3 5e 5e 0a 02 e8 9b 33 d3 5e 5e 0b 01 e8 93 33 d3 5e 5e 0c 00 98 d2 52 c8 f7 7f 00 00 e8 83 33 d3 5e 5e 00 00 20 d4 52 c8 f7 7f 00 00 e8 73 33 d3 5e 5e 00 0a e8 6b 33 d3 5e 5e 01 09 e8 63 33 d3 5e 5e 02 08 e8 5b 33 d3 5e 5e 03 07 e8 53 33 d3 5e 5e 04 06 e8 4b 33 d3 5e 5e 05 05 e8 43 33 d3 5e 5e 06 04 e8 3b 33 d3 5e 5e 07 03 e8 33 33 d3 5e 5e 08 02 e8 2b 33 d3 5e 5e 09 01 e8 23 33 d3 5e 5e 0a 00 d0 d4 52 c8 f7 7f 00 00 e8 13 33 d3 5e 5e 00 00 50 d6 52 c8 f7 7f 00 00 e8 03 33 d3 5e 5e 00 03 e8 fb 32 d3 5e 5e 01 02 e8 f3 32 d3 5e 5e 02 01 e8 eb 32 d3 5e 5e 03 00 88 d7 52 c8 f7 7f 00 00 e8 db 32 d3 5e 5e 00 00 80 d8 52 c8 f7 7f 00 00 e8 cb 32 d3 5e 5e 00 00 e0 d8 52 c8 f7 7f 00 00 e8 bb 32 d3 5e 5e 00 00 40 d9 52 c8 f7 7f 00 00 e8 ab 32 d3 5e 5e 00 00 a0 d9 52 c8 f7 7f 00 00 e8 9b 32 d3 5e 5e 00 00 00 da 52 c8 f7 7f 00 00 e8 8b 32 d3 5e 5e 00 00 60 da 52 c8 f7 7f 00 00 e8 7b 32 d3 5e 5e 00 00 c0 da 52 c8 f7 7f 00 00 e8 6b 32 d3 5e 5e 00 00 20 db 52 c8 f7 7f 00 00 e8 5b 32 d3 5e 5e 00 03 e8 53 32 d3 5e 5e 01 02 e8 4b 32 d3 5e 5e 02 01 e8 43 32 d3 5e 5e 03 00 f8 db 52 c8 f7 7f 00 00 e8 33 32 d3 5e 5e 00 00 68 dd 52 c8 f7 7f 00 00 e8 23 32 d3 5e 5e 00 00 c8 dd 52 c8 f7 7f 00 00 e8 13 32 d3 5e 5e 00 00 28 de 52 c8 f7 7f 00 00 e8 03 32 d3 5e 5e 00 00 88 de 52 c8 f7 7f 00 00 e8 f3 31 d3 5e 5e 00 00 e8 de 52 c8 f7 7f 00 00 e8 e3 31 d3 5e 5e 00 00 48 df 52 c8 f7 7f 00 00 e8 d3 31 d3 5e 5e 00 00 a8 df 52 c8 f7 7f 00 00 e8 c3 31 d3 5e 5e 00 00 08 e0 52 c8 f7 7f 00 00 e8 b3 31 d3 5e 5e 00 0a e8 ab 31 d3 5e 5e 01 09 e8 a3 31 d3 5e 5e 02 08 e8 9b 31 d3 5e 5e 03 07 e8 93 31 d3 5e 5e 04 06 e8 8b 31 d3 5e 5e 05 05 e8 83 31 d3 5e 5e 06 04 e8 7b 31 d3 5e 5e 07 03 e8 73 31 d3 5e 5e 08 02 e8 6b 31 d3 5e 5e 09 01 e8 63 31 d3 5e 5e 0a 00 68 e0 52 c8 f7 7f 00 00 e8 53 31 d3 5e 5e 00 00 00 e2 52 c8 f7 7f 00 00 e8 43 31 d3 5e 5e 00 00 d0 e3 52 c8 f7 7f 00 00 e8 33 31 d3 5e 5e 00 00 30 e4 52 c8 f7 7f 00 00 e8 23 31 d3 5e 5e 00 00 90 e4 52 c8 f7 7f 00 00 e8 13 31 d3 5e 5e 00 02 e8 0b 31 d3 5e 5e 01 01 e8 03 31 d3 5e 5e 02 00 e0 e4 52 c8 f7 7f 00 00 e8 f3 30 d3 5e 5e 00 00 d0 e5 52 c8 f7 7f 00 00 e8 e3 30 d3 5e 5e 00 00 30 e6 52 c8 f7 7f 00 00 e8 d3 30 d3 5e 5e 00 02 e8 cb 30 d3 5e 5e 01 01 e8 c3 30 d3 5e 5e 02 00 80 e6 52 c8 f7 7f 00 00 88 22 73 c8 f7 7f 00 00 0f 1f 44 00 00 48 b8 60 89 3b c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
23        | 7ff7c8532590h   | 35      | hex://logix/logic.engine?eval#eval_vcmp_expr128_g[8u]()                                                       | LiteralExpr<Vector128<byte>> eval<byte>(IComparisonExpr<Vector128<byte>> expr)                                | 0f 1f 44 00 00 48 b8 60 89 3b c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
24        | 7ff7c85325c0h   | 35      | hex://logix/logic.engine?eval#eval_vcmp_expr128_g[8i]()                                                       | LiteralExpr<Vector128<sbyte>> eval<sbyte>(IComparisonExpr<Vector128<sbyte>> expr)                             | 0f 1f 44 00 00 48 b8 50 8a 3b c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
25        | 7ff7c85325f0h   | 35      | hex://logix/logic.engine?eval#eval_vcmp_expr128_g[16u]()                                                      | LiteralExpr<Vector128<ushort>> eval<ushort>(IComparisonExpr<Vector128<ushort>> expr)                          | 0f 1f 44 00 00 48 b8 80 04 53 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
26        | 7ff7c8532620h   | 35      | hex://logix/logic.engine?eval#eval_vcmp_expr128_g[16i]()                                                      | LiteralExpr<Vector128<short>> eval<short>(IComparisonExpr<Vector128<short>> expr)                             | 0f 1f 44 00 00 48 b8 70 05 53 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
27        | 7ff7c8532650h   | 35      | hex://logix/logic.engine?eval#eval_vcmp_expr128_g[32u]()                                                      | LiteralExpr<Vector128<uint>> eval<uint>(IComparisonExpr<Vector128<uint>> expr)                                | 0f 1f 44 00 00 48 b8 60 06 53 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
28        | 7ff7c8532680h   | 35      | hex://logix/logic.engine?eval#eval_vcmp_expr128_g[32i]()                                                      | LiteralExpr<Vector128<int>> eval<int>(IComparisonExpr<Vector128<int>> expr)                                   | 0f 1f 44 00 00 48 b8 50 07 53 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
29        | 7ff7c85326b0h   | 35      | hex://logix/logic.engine?eval#eval_vcmp_expr128_g[64i]()                                                      | LiteralExpr<Vector128<long>> eval<long>(IComparisonExpr<Vector128<long>> expr)                                | 0f 1f 44 00 00 48 b8 50 0c 53 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
30        | 7ff7c85326e0h   | 35      | hex://logix/logic.engine?eval#eval_vcmp_expr256_g[8u]()                                                       | LiteralExpr<Vector256<byte>> eval<byte>(IComparisonExpr<Vector256<byte>> expr)                                | 0f 1f 44 00 00 48 b8 40 0d 53 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
31        | 7ff7c8532710h   | 35      | hex://logix/logic.engine?eval#eval_vcmp_expr256_g[8i]()                                                       | LiteralExpr<Vector256<sbyte>> eval<sbyte>(IComparisonExpr<Vector256<sbyte>> expr)                             | 0f 1f 44 00 00 48 b8 60 0e 53 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
32        | 7ff7c8532740h   | 35      | hex://logix/logic.engine?eval#eval_vcmp_expr256_g[16u]()                                                      | LiteralExpr<Vector256<ushort>> eval<ushort>(IComparisonExpr<Vector256<ushort>> expr)                          | 0f 1f 44 00 00 48 b8 90 13 53 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
33        | 7ff7c8532770h   | 35      | hex://logix/logic.engine?eval#eval_vcmp_expr256_g[16i]()                                                      | LiteralExpr<Vector256<short>> eval<short>(IComparisonExpr<Vector256<short>> expr)                             | 0f 1f 44 00 00 48 b8 b0 14 53 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
34        | 7ff7c85327a0h   | 35      | hex://logix/logic.engine?eval#eval_vcmp_expr256_g[32u]()                                                      | LiteralExpr<Vector256<uint>> eval<uint>(IComparisonExpr<Vector256<uint>> expr)                                | 0f 1f 44 00 00 48 b8 d0 15 53 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
35        | 7ff7c85327d0h   | 35      | hex://logix/logic.engine?eval#eval_vcmp_expr256_g[32i]()                                                      | LiteralExpr<Vector256<int>> eval<int>(IComparisonExpr<Vector256<int>> expr)                                   | 0f 1f 44 00 00 48 b8 f0 16 53 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
36        | 7ff7c8532800h   | 35      | hex://logix/logic.engine?eval#eval_vcmp_expr256_g[64i]()                                                      | LiteralExpr<Vector256<long>> eval<long>(IComparisonExpr<Vector256<long>> expr)                                | 0f 1f 44 00 00 48 b8 20 1c 53 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
37        | 7ff7c8532830h   | 35      | hex://logix/logic.engine?eval#eval_cmp_pred_g[8u]()                                                           | bit eval<byte>(IComparisonPred<byte> expr)                                                                    | 0f 1f 44 00 00 48 b8 90 80 3b c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
38        | 7ff7c8532860h   | 35      | hex://logix/logic.engine?eval#eval_cmp_pred_g[8i]()                                                           | bit eval<sbyte>(IComparisonPred<sbyte> expr)                                                                  | 0f 1f 44 00 00 48 b8 40 81 3b c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
39        | 7ff7c8532890h   | 35      | hex://logix/logic.engine?eval#eval_cmp_pred_g[16u]()                                                          | bit eval<ushort>(IComparisonPred<ushort> expr)                                                                | 0f 1f 44 00 00 48 b8 f0 85 3b c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
40        | 7ff7c85328c0h   | 35      | hex://logix/logic.engine?eval#eval_cmp_pred_g[16i]()                                                          | bit eval<short>(IComparisonPred<short> expr)                                                                  | 0f 1f 44 00 00 48 b8 a0 86 3b c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
41        | 7ff7c85328f0h   | 35      | hex://logix/logic.engine?eval#eval_cmp_pred_g[32u]()                                                          | bit eval<uint>(IComparisonPred<uint> expr)                                                                    | 0f 1f 44 00 00 48 b8 50 87 3b c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
42        | 7ff7c8532920h   | 35      | hex://logix/logic.engine?eval#eval_cmp_pred_g[32i]()                                                          | bit eval<int>(IComparisonPred<int> expr)                                                                      | 0f 1f 44 00 00 48 b8 00 88 3b c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
43        | 7ff7c8532950h   | 35      | hex://logix/logic.engine?eval#eval_cmp_pred_g[64i]()                                                          | bit eval<long>(IComparisonPred<long> expr)                                                                    | 0f 1f 44 00 00 48 b8 b0 88 3b c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
44        | 7ff7c8532980h   | 35      | hex://logix/logic.engine?eval#eval_arith_expr_g[8u]()                                                         | LiteralExpr<byte> eval<byte>(IArithmeticExpr<byte> expr)                                                      | 0f 1f 44 00 00 48 b8 08 25 53 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
45        | 7ff7c85329b0h   | 1107    | hex://logix/logic.engine?eval#eval_arith_expr_g[8i]()                                                         | LiteralExpr<sbyte> eval<sbyte>(IArithmeticExpr<sbyte> expr)                                                   | 0f 1f 44 00 00 48 b8 58 25 53 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 e8 63 2c d3 5e 5e 00 00 70 e7 52 c8 f7 7f 00 00 e8 53 2c d3 5e 5e 00 00 d0 e7 52 c8 f7 7f 00 00 e8 43 2c d3 5e 5e 00 02 e8 3b 2c d3 5e 5e 01 01 e8 33 2c d3 5e 5e 02 00 20 e8 52 c8 f7 7f 00 00 e8 23 2c d3 5e 5e 00 00 10 e9 52 c8 f7 7f 00 00 e8 13 2c d3 5e 5e 00 00 70 e9 52 c8 f7 7f 00 00 e8 03 2c d3 5e 5e 00 02 e8 fb 2b d3 5e 5e 01 01 e8 f3 2b d3 5e 5e 02 00 c0 e9 52 c8 f7 7f 00 00 e8 e3 2b d3 5e 5e 00 00 b0 ea 52 c8 f7 7f 00 00 e8 d3 2b d3 5e 5e 00 00 10 eb 52 c8 f7 7f 00 00 e8 c3 2b d3 5e 5e 00 02 e8 bb 2b d3 5e 5e 01 01 e8 b3 2b d3 5e 5e 02 00 60 eb 52 c8 f7 7f 00 00 e8 a3 2b d3 5e 5e 00 00 50 ec 52 c8 f7 7f 00 00 e8 93 2b d3 5e 5e 00 00 b0 ec 52 c8 f7 7f 00 00 e8 83 2b d3 5e 5e 00 02 e8 7b 2b d3 5e 5e 01 01 e8 73 2b d3 5e 5e 02 00 00 ed 52 c8 f7 7f 00 00 e8 63 2b d3 5e 5e 00 00 f0 ed 52 c8 f7 7f 00 00 e8 53 2b d3 5e 5e 00 00 50 ee 52 c8 f7 7f 00 00 e8 43 2b d3 5e 5e 00 02 e8 3b 2b d3 5e 5e 01 01 e8 33 2b d3 5e 5e 02 00 a0 ee 52 c8 f7 7f 00 00 e8 23 2b d3 5e 5e 00 00 90 ef 52 c8 f7 7f 00 00 e8 13 2b d3 5e 5e 00 00 f0 ef 52 c8 f7 7f 00 00 e8 03 2b d3 5e 5e 00 02 e8 fb 2a d3 5e 5e 01 01 e8 f3 2a d3 5e 5e 02 00 40 f0 52 c8 f7 7f 00 00 e8 e3 2a d3 5e 5e 00 0c e8 db 2a d3 5e 5e 01 0b e8 d3 2a d3 5e 5e 02 0a e8 cb 2a d3 5e 5e 03 09 e8 c3 2a d3 5e 5e 04 08 e8 bb 2a d3 5e 5e 05 07 e8 b3 2a d3 5e 5e 06 06 e8 ab 2a d3 5e 5e 07 05 e8 a3 2a d3 5e 5e 08 04 e8 9b 2a d3 5e 5e 09 03 e8 93 2a d3 5e 5e 0a 02 e8 8b 2a d3 5e 5e 0b 01 e8 83 2a d3 5e 5e 0c 00 40 f1 52 c8 f7 7f 00 00 e8 73 2a d3 5e 5e 00 00 c8 f2 52 c8 f7 7f 00 00 e8 63 2a d3 5e 5e 00 0a e8 5b 2a d3 5e 5e 01 09 e8 53 2a d3 5e 5e 02 08 e8 4b 2a d3 5e 5e 03 07 e8 43 2a d3 5e 5e 04 06 e8 3b 2a d3 5e 5e 05 05 e8 33 2a d3 5e 5e 06 04 e8 2b 2a d3 5e 5e 07 03 e8 23 2a d3 5e 5e 08 02 e8 1b 2a d3 5e 5e 09 01 e8 13 2a d3 5e 5e 0a 00 78 f3 52 c8 f7 7f 00 00 e8 03 2a d3 5e 5e 00 00 f8 f4 52 c8 f7 7f 00 00 e8 f3 29 d3 5e 5e 00 00 40 f6 52 c8 f7 7f 00 00 e8 e3 29 d3 5e 5e 00 0a e8 db 29 d3 5e 5e 01 09 e8 d3 29 d3 5e 5e 02 08 e8 cb 29 d3 5e 5e 03 07 e8 c3 29 d3 5e 5e 04 06 e8 bb 29 d3 5e 5e 05 05 e8 b3 29 d3 5e 5e 06 04 e8 ab 29 d3 5e 5e 07 03 e8 a3 29 d3 5e 5e 08 02 e8 9b 29 d3 5e 5e 09 01 e8 93 29 d3 5e 5e 0a 00 a0 f6 52 c8 f7 7f 00 00 e8 83 29 d3 5e 5e 00 00 20 f8 52 c8 f7 7f 00 00 e8 73 29 d3 5e 5e 00 00 68 f9 52 c8 f7 7f 00 00 e8 63 29 d3 5e 5e 00 0c e8 5b 29 d3 5e 5e 01 0b e8 53 29 d3 5e 5e 02 0a e8 4b 29 d3 5e 5e 03 09 e8 43 29 d3 5e 5e 04 08 e8 3b 29 d3 5e 5e 05 07 e8 33 29 d3 5e 5e 06 06 e8 2b 29 d3 5e 5e 07 05 e8 23 29 d3 5e 5e 08 04 e8 1b 29 d3 5e 5e 09 03 e8 13 29 d3 5e 5e 0a 02 e8 0b 29 d3 5e 5e 0b 01 e8 03 29 d3 5e 5e 0c 00 f8 f9 52 c8 f7 7f 00 00 e8 f3 28 d3 5e 5e 00 00 80 fb 52 c8 f7 7f 00 00 e8 e3 28 d3 5e 5e 00 0a e8 db 28 d3 5e 5e 01 09 e8 d3 28 d3 5e 5e 02 08 e8 cb 28 d3 5e 5e 03 07 e8 c3 28 d3 5e 5e 04 06 e8 bb 28 d3 5e 5e 05 05 e8 b3 28 d3 5e 5e 06 04 e8 ab 28 d3 5e 5e 07 03 e8 a3 28 d3 5e 5e 08 02 e8 9b 28 d3 5e 5e 09 01 e8 93 28 d3 5e 5e 0a 00 30 fc 52 c8 f7 7f 00 00 e8 83 28 d3 5e 5e 00 00 b0 fd 52 c8 f7 7f 00 00 e8 73 28 d3 5e 5e 00 00 f8 fe 52 c8 f7 7f 00 00 e8 45 73 c8 f7 7f 00 00 0f 1f 44 00 00 48 b8 e8 29 53 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
46        | 7ff7c8532de0h   | 35      | hex://logix/logic.engine?eval#eval_arith_expr_g[16u]()                                                        | LiteralExpr<ushort> eval<ushort>(IArithmeticExpr<ushort> expr)                                                | 0f 1f 44 00 00 48 b8 e8 29 53 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
47        | 7ff7c8532e10h   | 35      | hex://logix/logic.engine?eval#eval_arith_expr_g[16i]()                                                        | LiteralExpr<short> eval<short>(IArithmeticExpr<short> expr)                                                   | 0f 1f 44 00 00 48 b8 28 2a 53 c8 f7 7f 00 00 48 ff e0 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
