Sequence  | Address         | Length  | Uri                                                                                       | OpSig                                                                                     | Data
10        | 7ff7c8647690h   | 243     | hex://root/BitConvert?GetBytes#GetBytes_g[8u](uspan8u,32i,32i)                            | ReadOnlySpan<byte> GetBytes<byte>(ReadOnlySpan<byte> src, int offset, int count)          | 48 83 ec 28 90 41 8b c0 45 8b d1 49 03 c2 44 8b 52 08 49 3b c2 77 18 48 8b 02 49 63 d0 48 03 c2 48 89 01 44 89 49 08 48 8b c1 48 83 c4 28 c3 e8 d4 d9 11 ff cc 00 00 00 19 04 01 00 04 42 00 00 40 00 00 00 00 00 00 00 38 91 b2 c8 f7 7f 00 00 48 83 ec 28 90 41 8b c0 45 8b d1 49 03 c2 44 8b 52 08 49 3b c2 77 18 48 8b 02 49 63 d0 48 03 c2 48 89 01 44 89 49 08 48 8b c1 48 83 c4 28 c3 e8 84 d9 11 ff cc 00 00 00 19 04 01 00 04 42 00 00 40 00 00 00 00 00 00 00 c0 91 b2 c8 f7 7f 00 00 48 83 ec 28 90 41 8b c0 45 8b d1 49 03 c2 44 8b 52 08 49 3b c2 77 23 48 8b 02 49 63 d0 48 8d 04 50 41 6b d1 02 70 0e 48 89 01 89 51 08 48 8b c1 48 83 c4 28 c3 e8 b6 84 d4 5e e8 29 d9 11 ff cc 19 04 01 00 04 42 00 00 40 00 00 00 00 00 00 00 00 00 00
11        | 7ff7c86476e0h   | 163     | hex://root/BitConvert?GetBytes#GetBytes_g[8i](uspan8i,32i,32i)                            | ReadOnlySpan<byte> GetBytes<sbyte>(ReadOnlySpan<sbyte> src, int offset, int count)        | 48 83 ec 28 90 41 8b c0 45 8b d1 49 03 c2 44 8b 52 08 49 3b c2 77 18 48 8b 02 49 63 d0 48 03 c2 48 89 01 44 89 49 08 48 8b c1 48 83 c4 28 c3 e8 84 d9 11 ff cc 00 00 00 19 04 01 00 04 42 00 00 40 00 00 00 00 00 00 00 c0 91 b2 c8 f7 7f 00 00 48 83 ec 28 90 41 8b c0 45 8b d1 49 03 c2 44 8b 52 08 49 3b c2 77 23 48 8b 02 49 63 d0 48 8d 04 50 41 6b d1 02 70 0e 48 89 01 89 51 08 48 8b c1 48 83 c4 28 c3 e8 b6 84 d4 5e e8 29 d9 11 ff cc 19 04 01 00 04 42 00 00 40 00 00 00 00 00 00 00 00 00 00
12        | 7ff7c8647730h   | 83      | hex://root/BitConvert?GetBytes#GetBytes_g[16u](uspan16u,32i,32i)                          | ReadOnlySpan<byte> GetBytes<ushort>(ReadOnlySpan<ushort> src, int offset, int count)      | 48 83 ec 28 90 41 8b c0 45 8b d1 49 03 c2 44 8b 52 08 49 3b c2 77 23 48 8b 02 49 63 d0 48 8d 04 50 41 6b d1 02 70 0e 48 89 01 89 51 08 48 8b c1 48 83 c4 28 c3 e8 b6 84 d4 5e e8 29 d9 11 ff cc 19 04 01 00 04 42 00 00 40 00 00 00 00 00 00 00 00 00 00
13        | 7ff7c8647790h   | 83      | hex://root/BitConvert?GetBytes#GetBytes_g[16i](uspan16i,32i,32i)                          | ReadOnlySpan<byte> GetBytes<short>(ReadOnlySpan<short> src, int offset, int count)        | 48 83 ec 28 90 41 8b c0 45 8b d1 49 03 c2 44 8b 52 08 49 3b c2 77 23 48 8b 02 49 63 d0 48 8d 04 50 41 6b d1 02 70 0e 48 89 01 89 51 08 48 8b c1 48 83 c4 28 c3 e8 56 84 d4 5e e8 c9 d8 11 ff cc 19 04 01 00 04 42 00 00 40 00 00 00 00 00 00 00 00 00 00
14        | 7ff7c86477f0h   | 83      | hex://root/BitConvert?GetBytes#GetBytes_g[32u](uspan32u,32i,32i)                          | ReadOnlySpan<byte> GetBytes<uint>(ReadOnlySpan<uint> src, int offset, int count)          | 48 83 ec 28 90 41 8b c0 45 8b d1 49 03 c2 44 8b 52 08 49 3b c2 77 23 48 8b 02 49 63 d0 48 8d 04 90 41 6b d1 04 70 0e 48 89 01 89 51 08 48 8b c1 48 83 c4 28 c3 e8 f6 83 d4 5e e8 69 d8 11 ff cc 19 04 01 00 04 42 00 00 40 00 00 00 00 00 00 00 00 00 00
15        | 7ff7c8647850h   | 83      | hex://root/BitConvert?GetBytes#GetBytes_g[32i](uspan32i,32i,32i)                          | ReadOnlySpan<byte> GetBytes<int>(ReadOnlySpan<int> src, int offset, int count)            | 48 83 ec 28 90 41 8b c0 45 8b d1 49 03 c2 44 8b 52 08 49 3b c2 77 23 48 8b 02 49 63 d0 48 8d 04 90 41 6b d1 04 70 0e 48 89 01 89 51 08 48 8b c1 48 83 c4 28 c3 e8 96 83 d4 5e e8 09 d8 11 ff cc 19 04 01 00 04 42 00 00 40 00 00 00 00 00 00 00 00 00 00
16        | 7ff7c86478b0h   | 83      | hex://root/BitConvert?GetBytes#GetBytes_g[64u](uspan64u,32i,32i)                          | ReadOnlySpan<byte> GetBytes<ulong>(ReadOnlySpan<ulong> src, int offset, int count)        | 48 83 ec 28 90 41 8b c0 45 8b d1 49 03 c2 44 8b 52 08 49 3b c2 77 23 48 8b 02 49 63 d0 48 8d 04 d0 41 6b d1 08 70 0e 48 89 01 89 51 08 48 8b c1 48 83 c4 28 c3 e8 36 83 d4 5e e8 a9 d7 11 ff cc 19 04 01 00 04 42 00 00 40 00 00 00 00 00 00 00 00 00 00
17        | 7ff7c8647910h   | 83      | hex://root/BitConvert?GetBytes#GetBytes_g[64i](uspan64i,32i,32i)                          | ReadOnlySpan<byte> GetBytes<long>(ReadOnlySpan<long> src, int offset, int count)          | 48 83 ec 28 90 41 8b c0 45 8b d1 49 03 c2 44 8b 52 08 49 3b c2 77 23 48 8b 02 49 63 d0 48 8d 04 d0 41 6b d1 08 70 0e 48 89 01 89 51 08 48 8b c1 48 83 c4 28 c3 e8 d6 82 d4 5e e8 49 d7 11 ff cc 19 04 01 00 04 42 00 00 40 00 00 00 00 00 00 00 00 00 00
18        | 7ff7c8647970h   | 83      | hex://root/BitConvert?GetBytes#GetBytes_g[32f](uspan32f,32i,32i)                          | ReadOnlySpan<byte> GetBytes<float>(ReadOnlySpan<float> src, int offset, int count)        | 48 83 ec 28 90 41 8b c0 45 8b d1 49 03 c2 44 8b 52 08 49 3b c2 77 23 48 8b 02 49 63 d0 48 8d 04 90 41 6b d1 04 70 0e 48 89 01 89 51 08 48 8b c1 48 83 c4 28 c3 e8 76 82 d4 5e e8 e9 d6 11 ff cc 19 04 01 00 04 42 00 00 40 00 00 00 00 00 00 00 00 00 00
19        | 7ff7c86479d0h   | 83      | hex://root/BitConvert?GetBytes#GetBytes_g[64f](uspan64f,32i,32i)                          | ReadOnlySpan<byte> GetBytes<double>(ReadOnlySpan<double> src, int offset, int count)      | 48 83 ec 28 90 41 8b c0 45 8b d1 49 03 c2 44 8b 52 08 49 3b c2 77 23 48 8b 02 49 63 d0 48 8d 04 d0 41 6b d1 08 70 0e 48 89 01 89 51 08 48 8b c1 48 83 c4 28 c3 e8 16 82 d4 5e e8 89 d6 11 ff cc 19 04 01 00 04 42 00 00 40 00 00 00 00 00 00 00 00 00 00
20        | 7ff7c8647a30h   | 560     | hex://root/BitConvert?GetBytes#GetBytes_g[8u](8u~in,span8u)                               | void GetBytes<byte>(in byte src, Span<byte> dst)                                          | 48 83 ec 18 33 c0 48 89 44 24 08 48 8b 02 8b 52 08 0f b6 09 88 08 48 89 44 24 08 89 54 24 10 48 83 c4 18 c3 19 04 01 00 04 22 00 00 40 00 00 00 02 00 00 00 00 00 00 00 e8 d3 db c1 5e 5e 00 00 68 7c b3 c8 f7 7f 00 00 e8 c3 db c1 5e 5e 00 00 c8 7c b3 c8 f7 7f 00 00 e8 b3 db c1 5e 5e 00 00 28 7d b3 c8 f7 7f 00 00 e8 a3 db c1 5e 5e 00 00 88 7d b3 c8 f7 7f 00 00 e8 93 db c1 5e 5e 00 00 e8 7d b3 c8 f7 7f 00 00 e8 83 db c1 5e 5e 00 00 48 7e b3 c8 f7 7f 00 00 e8 73 db c1 5e 5e 00 00 a8 7e b3 c8 f7 7f 00 00 e8 63 db c1 5e 5e 00 00 08 7f b3 c8 f7 7f 00 00 e8 53 db c1 5e 5e 00 00 68 7f b3 c8 f7 7f 00 00 e8 43 db c1 5e 5e 00 00 c8 7f b3 c8 f7 7f 00 00 e8 33 db c1 5e 5e 00 00 28 80 b3 c8 f7 7f 00 00 e8 23 db c1 5e 5e 00 00 88 80 b3 c8 f7 7f 00 00 e8 13 db c1 5e 5e 00 00 e8 80 b3 c8 f7 7f 00 00 e8 03 db c1 5e 5e 00 00 48 81 b3 c8 f7 7f 00 00 e8 f3 da c1 5e 5e 00 00 a8 81 b3 c8 f7 7f 00 00 e8 e3 da c1 5e 5e 00 00 08 82 b3 c8 f7 7f 00 00 e8 d3 da c1 5e 5e 00 00 68 82 b3 c8 f7 7f 00 00 e8 c3 da c1 5e 5e 00 00 c8 82 b3 c8 f7 7f 00 00 e8 b3 da c1 5e 5e 00 00 28 83 b3 c8 f7 7f 00 00 e8 a3 da c1 5e 5e 00 00 88 83 b3 c8 f7 7f 00 00 e8 93 da c1 5e 5e 00 00 e8 83 b3 c8 f7 7f 00 00 e8 83 da c1 5e 5e 00 00 48 84 b3 c8 f7 7f 00 00 e8 73 da c1 5e 5e 00 00 a8 84 b3 c8 f7 7f 00 00 e8 63 da c1 5e 5e 00 00 08 85 b3 c8 f7 7f 00 00 e8 53 da c1 5e 5e 00 00 68 85 b3 c8 f7 7f 00 00 e8 43 da c1 5e 5e 00 00 c8 85 b3 c8 f7 7f 00 00 e8 33 da c1 5e 5e 00 00 28 86 b3 c8 f7 7f 00 00 e8 23 da c1 5e 5e 00 00 88 86 b3 c8 f7 7f 00 00 e8 13 da c1 5e 5e 00 00 e8 86 b3 c8 f7 7f 00 00 e8 03 da c1 5e 5e 00 00 48 87 b3 c8 f7 7f 00 00 e8 f3 d9 c1 5e 5e 00 00 a8 87 b3 c8 f7 7f 00 00 00 00 00 00 00 00 00 00
21        | 7ff7c8647e70h   | 247     | hex://root/BitConvert?GetBytes#GetBytes_g[8i](8i~in,span8u)                               | void GetBytes<sbyte>(in sbyte src, Span<byte> dst)                                        | 48 83 ec 18 33 c0 48 89 44 24 08 48 8b 02 8b 52 08 48 0f be 09 88 08 48 89 44 24 08 89 54 24 10 48 83 c4 18 c3 00 00 00 19 04 01 00 04 22 00 00 40 00 00 00 00 00 00 00 f8 98 b2 c8 f7 7f 00 00 48 83 ec 18 33 c0 48 89 44 24 08 48 8b 02 8b 52 08 0f b7 09 66 89 08 48 89 44 24 08 89 54 24 10 48 83 c4 18 c3 00 00 00 19 04 01 00 04 22 00 00 40 00 00 00 00 00 00 00 80 99 b2 c8 f7 7f 00 00 48 83 ec 18 33 c0 48 89 44 24 08 48 8b 02 8b 52 08 48 0f bf 09 66 89 08 48 89 44 24 08 89 54 24 10 48 83 c4 18 c3 00 00 19 04 01 00 04 22 00 00 40 00 00 00 00 00 00 00 08 9a b2 c8 f7 7f 00 00 48 83 ec 18 33 c0 48 89 44 24 08 48 8b 02 8b 52 08 8b 09 89 08 48 89 44 24 08 89 54 24 10 48 83 c4 18 c3 00 19 04 01 00 04 22 00 00 40 00 00 00 00 00 00 00 00 00 00
22        | 7ff7c8647eb0h   | 183     | hex://root/BitConvert?GetBytes#GetBytes_g[16u](16u~in,span8u)                             | void GetBytes<ushort>(in ushort src, Span<byte> dst)                                      | 48 83 ec 18 33 c0 48 89 44 24 08 48 8b 02 8b 52 08 0f b7 09 66 89 08 48 89 44 24 08 89 54 24 10 48 83 c4 18 c3 00 00 00 19 04 01 00 04 22 00 00 40 00 00 00 00 00 00 00 80 99 b2 c8 f7 7f 00 00 48 83 ec 18 33 c0 48 89 44 24 08 48 8b 02 8b 52 08 48 0f bf 09 66 89 08 48 89 44 24 08 89 54 24 10 48 83 c4 18 c3 00 00 19 04 01 00 04 22 00 00 40 00 00 00 00 00 00 00 08 9a b2 c8 f7 7f 00 00 48 83 ec 18 33 c0 48 89 44 24 08 48 8b 02 8b 52 08 8b 09 89 08 48 89 44 24 08 89 54 24 10 48 83 c4 18 c3 00 19 04 01 00 04 22 00 00 40 00 00 00 00 00 00 00 00 00 00
23        | 7ff7c8647ef0h   | 119     | hex://root/BitConvert?GetBytes#GetBytes_g[16i](16i~in,span8u)                             | void GetBytes<short>(in short src, Span<byte> dst)                                        | 48 83 ec 18 33 c0 48 89 44 24 08 48 8b 02 8b 52 08 48 0f bf 09 66 89 08 48 89 44 24 08 89 54 24 10 48 83 c4 18 c3 00 00 19 04 01 00 04 22 00 00 40 00 00 00 00 00 00 00 08 9a b2 c8 f7 7f 00 00 48 83 ec 18 33 c0 48 89 44 24 08 48 8b 02 8b 52 08 8b 09 89 08 48 89 44 24 08 89 54 24 10 48 83 c4 18 c3 00 19 04 01 00 04 22 00 00 40 00 00 00 00 00 00 00 00 00 00
24        | 7ff7c8647f30h   | 55      | hex://root/BitConvert?GetBytes#GetBytes_g[32u](32u~in,span8u)                             | void GetBytes<uint>(in uint src, Span<byte> dst)                                          | 48 83 ec 18 33 c0 48 89 44 24 08 48 8b 02 8b 52 08 8b 09 89 08 48 89 44 24 08 89 54 24 10 48 83 c4 18 c3 00 19 04 01 00 04 22 00 00 40 00 00 00 00 00 00 00 00 00 00
25        | 7ff7c8647f70h   | 55      | hex://root/BitConvert?GetBytes#GetBytes_g[32i](32i~in,span8u)                             | void GetBytes<int>(in int src, Span<byte> dst)                                            | 48 83 ec 18 33 c0 48 89 44 24 08 48 8b 02 8b 52 08 8b 09 89 08 48 89 44 24 08 89 54 24 10 48 83 c4 18 c3 00 19 04 01 00 04 22 00 00 40 00 00 00 00 00 00 00 00 00 00
