Sequence  | Address         | Length  | TermCode            | Uri                                                                                                           | OpSig                                                                                                         | Data
35        | 7ff7c84145b0h   | 15      | CTC_RET_ZED_SBB     | hex://gmath/math?min#min_(32i,32i)                                                                            | int min(int a, int b)                                                                                         | 0f 1f 44 00 00 3b ca 7c 03 8b c2 c3 8b c1 c3
36        | 7ff7c84145d0h   | 15      | CTC_RET_ZED_SBB     | hex://gmath/math?min#min_(32u,32u)                                                                            | uint min(uint a, uint b)                                                                                      | 0f 1f 44 00 00 3b ca 72 03 8b c2 c3 8b c1 c3
37        | 7ff7c84145f0h   | 18      | CTC_RET_Zx3         | hex://gmath/math?min#min_(64i,64i)                                                                            | long min(long a, long b)                                                                                      | 0f 1f 44 00 00 48 3b ca 7c 04 48 8b c2 c3 48 8b c1 c3
38        | 7ff7c8414620h   | 18      | CTC_RET_Zx3         | hex://gmath/math?min#min_(64u,64u)                                                                            | ulong min(ulong a, ulong b)                                                                                   | 0f 1f 44 00 00 48 3b ca 72 04 48 8b c2 c3 48 8b c1 c3
39        | 7ff7c8414650h   | 18      | CTC_RET_Zx3         | hex://gmath/math?negative#negative_(8i)                                                                       | bit negative(sbyte x)                                                                                         | 0f 1f 44 00 00 48 0f be c1 85 c0 0f 9c c0 0f b6 c0 c3
40        | 7ff7c8414680h   | 18      | CTC_RET_Zx3         | hex://gmath/math?negative#negative_(16i)                                                                      | bit negative(short x)                                                                                         | 0f 1f 44 00 00 48 0f bf c1 85 c0 0f 9c c0 0f b6 c0 c3
41        | 7ff7c84146b0h   | 14      | CTC_RET_Zx3         | hex://gmath/math?negative#negative_(32i)                                                                      | bit negative(int x)                                                                                           | 0f 1f 44 00 00 85 c9 0f 9c c0 0f b6 c0 c3
42        | 7ff7c84146d0h   | 15      | CTC_RET_ZED_SBB     | hex://gmath/math?negative#negative_(64i)                                                                      | bit negative(long x)                                                                                          | 0f 1f 44 00 00 48 85 c9 0f 9c c0 0f b6 c0 c3
43        | 7ff7c84146f0h   | 20      | CTC_RET_INTR        | hex://gmath/math?negative#negative_(32f)                                                                      | bit negative(float x)                                                                                         | c5 f8 77 66 90 c5 f0 57 c9 c5 f8 2e c8 0f 97 c0 0f b6 c0 c3
44        | 7ff7c8414720h   | 20      | CTC_RET_INTR        | hex://gmath/math?negative#negative_(64f)                                                                      | bit negative(double x)                                                                                        | c5 f8 77 66 90 c5 f0 57 c9 c5 f9 2e c8 0f 97 c0 0f b6 c0 c3
45        | 7ff7c8414750h   | 18      | CTC_RET_Zx3         | hex://gmath/math?nonzero#nonzero_(8i)                                                                         | bit nonzero(sbyte src)                                                                                        | 0f 1f 44 00 00 48 0f be c1 85 c0 0f 95 c0 0f b6 c0 c3
46        | 7ff7c8414780h   | 14      | CTC_RET_Zx3         | hex://gmath/math?nonzero#nonzero_(8u)                                                                         | bit nonzero(byte src)                                                                                         | 0f 1f 44 00 00 84 c9 0f 95 c0 0f b6 c0 c3
47        | 7ff7c84147a0h   | 18      | CTC_RET_Zx3         | hex://gmath/math?nonzero#nonzero_(16i)                                                                        | bit nonzero(short src)                                                                                        | 0f 1f 44 00 00 48 0f bf c1 85 c0 0f 95 c0 0f b6 c0 c3
48        | 7ff7c84147d0h   | 17      | CTC_RET_Zx3         | hex://gmath/math?nonzero#nonzero_(16u)                                                                        | bit nonzero(ushort src)                                                                                       | 0f 1f 44 00 00 0f b7 c1 85 c0 0f 95 c0 0f b6 c0 c3
49        | 7ff7c8414800h   | 14      | CTC_RET_Zx3         | hex://gmath/math?nonzero#nonzero_(32i)                                                                        | bit nonzero(int src)                                                                                          | 0f 1f 44 00 00 85 c9 0f 95 c0 0f b6 c0 c3
50        | 7ff7c8414820h   | 14      | CTC_RET_Zx3         | hex://gmath/math?nonzero#nonzero_(32u)                                                                        | bit nonzero(uint src)                                                                                         | 0f 1f 44 00 00 85 c9 0f 95 c0 0f b6 c0 c3
51        | 7ff7c8414840h   | 15      | CTC_RET_ZED_SBB     | hex://gmath/math?nonzero#nonzero_(64i)                                                                        | bit nonzero(long src)                                                                                         | 0f 1f 44 00 00 48 85 c9 0f 95 c0 0f b6 c0 c3
52        | 7ff7c8414860h   | 15      | CTC_RET_ZED_SBB     | hex://gmath/math?nonzero#nonzero_(64u)                                                                        | bit nonzero(ulong src)                                                                                        | 0f 1f 44 00 00 48 85 c9 0f 95 c0 0f b6 c0 c3
53        | 7ff7c8414880h   | 25      | CTC_RET_INTR        | hex://gmath/math?nonzero#nonzero_(32f)                                                                        | bit nonzero(float src)                                                                                        | c5 f8 77 66 90 c5 f0 57 c9 c5 f8 2e c1 0f 9a c0 7a 03 0f 95 c0 0f b6 c0 c3
54        | 7ff7c84148b0h   | 25      | CTC_RET_INTR        | hex://gmath/math?nonzero#nonzero_(64f)                                                                        | bit nonzero(double src)                                                                                       | c5 f8 77 66 90 c5 f0 57 c9 c5 f9 2e c1 0f 9a c0 7a 03 0f 95 c0 0f b6 c0 c3
55        | 7ff7c84148e0h   | 18      | CTC_RET_Zx3         | hex://gmath/math?positive#positive_(8i)                                                                       | bit positive(sbyte a)                                                                                         | 0f 1f 44 00 00 48 0f be c1 85 c0 0f 9f c0 0f b6 c0 c3
56        | 7ff7c8414910h   | 14      | CTC_RET_Zx3         | hex://gmath/math?positive#positive_(8u)                                                                       | bit positive(byte a)                                                                                          | 0f 1f 44 00 00 84 c9 0f 97 c0 0f b6 c0 c3
57        | 7ff7c8414930h   | 18      | CTC_RET_Zx3         | hex://gmath/math?positive#positive_(16i)                                                                      | bit positive(short a)                                                                                         | 0f 1f 44 00 00 48 0f bf c1 85 c0 0f 9f c0 0f b6 c0 c3
58        | 7ff7c8414960h   | 17      | CTC_RET_Zx3         | hex://gmath/math?positive#positive_(16u)                                                                      | bit positive(ushort a)                                                                                        | 0f 1f 44 00 00 0f b7 c1 85 c0 0f 9f c0 0f b6 c0 c3
59        | 7ff7c8414990h   | 14      | CTC_RET_Zx3         | hex://gmath/math?positive#positive_(32i)                                                                      | bit positive(int a)                                                                                           | 0f 1f 44 00 00 85 c9 0f 9f c0 0f b6 c0 c3
60        | 7ff7c84149b0h   | 14      | CTC_RET_Zx3         | hex://gmath/math?positive#positive_(32u)                                                                      | bit positive(uint a)                                                                                          | 0f 1f 44 00 00 85 c9 0f 95 c0 0f b6 c0 c3
61        | 7ff7c84149d0h   | 15      | CTC_RET_ZED_SBB     | hex://gmath/math?positive#positive_(64i)                                                                      | bit positive(long a)                                                                                          | 0f 1f 44 00 00 48 85 c9 0f 9f c0 0f b6 c0 c3
62        | 7ff7c84149f0h   | 15      | CTC_RET_ZED_SBB     | hex://gmath/math?positive#positive_(64u)                                                                      | bit positive(ulong a)                                                                                         | 0f 1f 44 00 00 48 85 c9 0f 95 c0 0f b6 c0 c3
63        | 7ff7c8414a10h   | 20      | CTC_RET_INTR        | hex://gmath/math?positive#positive_(32f)                                                                      | bit positive(float a)                                                                                         | c5 f8 77 66 90 c5 f0 57 c9 c5 f8 2e c1 0f 97 c0 0f b6 c0 c3
64        | 7ff7c8414a40h   | 20      | CTC_RET_INTR        | hex://gmath/math?positive#positive_(64f)                                                                      | bit positive(double a)                                                                                        | c5 f8 77 66 90 c5 f0 57 c9 c5 f9 2e c1 0f 97 c0 0f b6 c0 c3
65        | 7ff7c8414a70h   | 45      | CTC_RET_Zx3         | hex://gmath/math?within#within_(8i,8i,8i)                                                                     | bit within(sbyte a, sbyte b, sbyte tolerance)                                                                 | 0f 1f 44 00 00 48 0f be c1 48 0f be d2 3b c2 7d 07 2b d0 48 63 ca eb 05 2b c2 48 63 c8 49 0f be c0 8b c0 48 3b c8 0f 96 c0 0f b6 c0 c3
66        | 7ff7c8414ab0h   | 41      | CTC_RET_Zx3         | hex://gmath/math?within#within_(8u,8u,8u)                                                                     | bit within(byte a, byte b, byte tolerance)                                                                    | 0f 1f 44 00 00 0f b6 c1 0f b6 d2 3b c2 7d 07 2b d0 48 63 ca eb 05 2b c2 48 63 c8 41 0f b6 c0 48 3b c8 0f 96 c0 0f b6 c0 c3
67        | 7ff7c8414af0h   | 45      | CTC_RET_Zx3         | hex://gmath/math?within#within_(16i,16i,16i)                                                                  | bit within(short a, short b, short tolerance)                                                                 | 0f 1f 44 00 00 48 0f bf c1 48 0f bf d2 3b c2 7d 07 2b d0 48 63 ca eb 05 2b c2 48 63 c8 49 0f bf c0 8b c0 48 3b c8 0f 96 c0 0f b6 c0 c3
68        | 7ff7c8414b30h   | 41      | CTC_RET_Zx3         | hex://gmath/math?within#within_(16u,16u,16u)                                                                  | bit within(ushort a, ushort b, ushort tolerance)                                                              | 0f 1f 44 00 00 0f b7 c1 0f b7 d2 3b c2 7d 07 2b d0 48 63 ca eb 05 2b c2 48 63 c8 41 0f b7 c0 48 3b c8 0f 96 c0 0f b6 c0 c3
69        | 7ff7c8414b70h   | 34      | CTC_RET_Zx3         | hex://gmath/math?within#within_(32i,32i,32i)                                                                  | bit within(int a, int b, int tolerance)                                                                       | 0f 1f 44 00 00 3b ca 7d 07 2b d1 48 63 c2 eb 05 2b ca 48 63 c1 41 8b d0 48 3b c2 0f 96 c0 0f b6 c0 c3
70        | 7ff7c8414bb0h   | 32      | CTC_RET_SBB         | hex://gmath/math?within#within_(32u,32u,32u)                                                                  | bit within(uint a, uint b, uint tolerance)                                                                    | 0f 1f 44 00 00 3b ca 73 06 2b d1 8b c2 eb 04 2b ca 8b c1 41 8b d0 48 3b c2 0f 96 c0 0f b6 c0 c3
71        | 7ff7c8414be0h   | 31      | CTC_RET_ZED_SBB     | hex://gmath/math?within#within_(64i,64i,64i)                                                                  | bit within(long a, long b, long tolerance)                                                                    | 0f 1f 44 00 00 48 3b ca 7d 05 48 2b d1 eb 06 48 2b ca 48 8b d1 49 3b d0 0f 96 c0 0f b6 c0 c3
72        | 7ff7c8414c10h   | 31      | CTC_RET_ZED_SBB     | hex://gmath/math?within#within_(64u,64u,64u)                                                                  | bit within(ulong a, ulong b, ulong tolerance)                                                                 | 0f 1f 44 00 00 48 3b ca 73 05 48 2b d1 eb 06 48 2b ca 48 8b d1 49 3b d0 0f 96 c0 0f b6 c0 c3
73        | 7ff7c8414c40h   | 121     | CTC_RET_Zx3         | hex://gmath/math?parse#parse_(string,8i~out)                                                                  | bit parse(string src, out sbyte dst)                                                                          | 57 56 53 48 83 ec 40 33 c0 48 89 44 24 28 48 8b f2 48 85 c9 75 07 c6 06 00 33 c0 eb 54 48 8d 79 0c 8b 59 08 e8 87 6a 8f 4e 4c 8b c0 48 8d 4c 24 28 48 89 39 89 59 08 48 8d 4c 24 28 4c 8d 4c 24 38 ba 07 00 00 00 e8 e5 7b 8e 4e 85 c0 75 10 8b 44 24 38 05 80 00 00 00 3d ff 00 00 00 76 07 c6 06 00 33 c0 eb 0b 8b 44 24 38 88 06 b8 01 00 00 00 48 83 c4 40 5b 5e 5f c3
74        | 7ff7c8414ce0h   | 115     | CTC_RET_ZED_SBB     | hex://gmath/math?parse#parse_(string,8u~out)                                                                  | bit parse(string src, out byte dst)                                                                           | 57 56 53 48 83 ec 40 33 c0 48 89 44 24 28 48 8b f2 48 85 c9 75 07 c6 06 00 33 c0 eb 4e 48 8d 79 0c 8b 59 08 e8 e7 69 8f 4e 4c 8b c0 48 8d 4c 24 28 48 89 39 89 59 08 48 8d 4c 24 28 4c 8d 4c 24 38 ba 07 00 00 00 e8 c5 c7 6a ff 85 c0 75 0a 81 7c 24 38 ff 00 00 00 76 07 c6 06 00 33 c0 eb 0b 8b 44 24 38 88 06 b8 01 00 00 00 48 83 c4 40 5b 5e 5f c3
75        | 7ff7c8414d70h   | 126     | CTC_RET_Zx3         | hex://gmath/math?parse#parse_(string,16i~out)                                                                 | bit parse(string src, out short dst)                                                                          | 57 56 53 48 83 ec 40 33 c0 48 89 44 24 28 48 8b f2 48 85 c9 75 09 66 c7 06 00 00 33 c0 eb 57 48 8d 79 0c 8b 59 08 e8 55 69 8f 4e 4c 8b c0 48 8d 4c 24 28 48 89 39 89 59 08 48 8d 4c 24 28 4c 8d 4c 24 38 ba 07 00 00 00 e8 b3 7a 8e 4e 85 c0 75 10 8b 44 24 38 05 00 80 00 00 3d ff ff 00 00 76 09 66 c7 06 00 00 33 c0 eb 0c 8b 44 24 38 66 89 06 b8 01 00 00 00 48 83 c4 40 5b 5e 5f c3
76        | 7ff7c8414e10h   | 120     | CTC_RET_SBB         | hex://gmath/math?parse#parse_(string,16u~out)                                                                 | bit parse(string src, out ushort dst)                                                                         | 57 56 53 48 83 ec 40 33 c0 48 89 44 24 28 48 8b f2 48 85 c9 75 09 66 c7 06 00 00 33 c0 eb 51 48 8d 79 0c 8b 59 08 e8 b5 68 8f 4e 4c 8b c0 48 8d 4c 24 28 48 89 39 89 59 08 48 8d 4c 24 28 4c 8d 4c 24 38 ba 07 00 00 00 e8 93 c6 6a ff 85 c0 75 0a 81 7c 24 38 ff ff 00 00 76 09 66 c7 06 00 00 33 c0 eb 0c 8b 44 24 38 66 89 06 b8 01 00 00 00 48 83 c4 40 5b 5e 5f c3
77        | 7ff7c8414ea0h   | 86      | CTC_RET_Zx3         | hex://gmath/math?parse#parse_(string,32i~out)                                                                 | bit parse(string src, out int dst)                                                                            | 56 48 83 ec 30 33 c0 48 89 44 24 20 48 8b f2 48 85 c9 75 06 33 c9 89 0e eb 34 48 8d 41 0c 8b 51 08 48 8d 4c 24 20 48 89 01 89 51 08 e8 1f 68 8f 4e 4c 8b c0 48 8d 4c 24 20 4c 8b ce ba 07 00 00 00 e8 8a 79 8e 4e 85 c0 0f 94 c1 0f b6 c9 8b c1 48 83 c4 30 5e c3
78        | 7ff7c8414f10h   | 86      | CTC_RET_Zx3         | hex://gmath/math?parse#parse_(string,32u~out)                                                                 | bit parse(string src, out uint dst)                                                                           | 56 48 83 ec 30 33 c0 48 89 44 24 20 48 8b f2 48 85 c9 75 06 33 c9 89 0e eb 34 48 8d 41 0c 8b 51 08 48 8d 4c 24 20 48 89 01 89 51 08 e8 af 67 8f 4e 4c 8b c0 48 8d 4c 24 20 4c 8b ce ba 07 00 00 00 e8 9a c5 6a ff 85 c0 0f 94 c1 0f b6 c9 8b c1 48 83 c4 30 5e c3
79        | 7ff7c8414f80h   | 18      | CTC_RET_Zx3         | hex://gmath/math?parse#parse_(string,64i~out)                                                                 | bit parse(string src, out long dst)                                                                           | 48 83 ec 28 90 e8 fe e0 32 ff 0f b6 c0 48 83 c4 28 c3
80        | 7ff7c8414fb0h   | 18      | CTC_RET_Zx3         | hex://gmath/math?parse#parse_(string,64u~out)                                                                 | bit parse(string src, out ulong dst)                                                                          | 48 83 ec 28 90 e8 be e2 32 ff 0f b6 c0 48 83 c4 28 c3
81        | 7ff7c8414fe0h   | 92      | CTC_RET_INTR        | hex://gmath/math?parse#parse_(string,32f~out)                                                                 | bit parse(string src, out float dst)                                                                          | 57 56 53 48 83 ec 30 c5 f8 77 33 c0 48 89 44 24 20 48 8b f2 48 85 c9 75 0c c5 f8 57 c0 c5 fa 11 06 33 c0 eb 2f 48 8d 79 0c 8b 59 08 e8 df 66 8f 4e 4c 8b c0 48 8d 4c 24 20 48 89 39 89 59 08 48 8d 4c 24 20 4c 8b ce ba e7 00 00 00 e8 1f c5 6a ff 0f b6 c0 48 83 c4 30 5b 5e 5f c3
82        | 7ff7c8415060h   | 92      | CTC_RET_INTR        | hex://gmath/math?parse#parse_(string,64f~out)                                                                 | bit parse(string src, out double dst)                                                                         | 57 56 53 48 83 ec 30 c5 f8 77 33 c0 48 89 44 24 20 48 8b f2 48 85 c9 75 0c c5 f8 57 c0 c5 fb 11 06 33 c0 eb 2f 48 8d 79 0c 8b 59 08 e8 5f 66 8f 4e 4c 8b c0 48 8d 4c 24 20 48 89 39 89 59 08 48 8d 4c 24 20 4c 8b ce ba e7 00 00 00 e8 97 c4 6a ff 0f b6 c0 48 83 c4 30 5b 5e 5f c3
83        | 7ff7c84150e0h   | 13      | CTC_RET_Zx3         | hex://gmath/math?or#or_(32u,32u,32u)                                                                          | uint or(uint a, uint b, uint c)                                                                               | 0f 1f 44 00 00 8b c1 0b c2 41 0b c0 c3
84        | 7ff7c8415100h   | 15      | CTC_RET_ZED_SBB     | hex://gmath/math?or#or_(64i,64i,64i)                                                                          | long or(long a, long b, long c)                                                                               | 0f 1f 44 00 00 48 8b c1 48 0b c2 49 0b c0 c3
85        | 7ff7c8415120h   | 15      | CTC_RET_ZED_SBB     | hex://gmath/math?or#or_(64u,64u,64u)                                                                          | ulong or(ulong a, ulong b, ulong c)                                                                           | 0f 1f 44 00 00 48 8b c1 48 0b c2 49 0b c0 c3
86        | 7ff7c8415140h   | 31      | CTC_RET_ZED_SBB     | hex://gmath/math?select#select_(8i,8i,8i)                                                                     | sbyte select(sbyte a, sbyte b, sbyte c)                                                                       | 0f 1f 44 00 00 48 0f be c1 48 0f be d2 23 d0 49 0f be c8 c4 e2 78 f2 c1 0b c2 48 0f be c0 c3
87        | 7ff7c8415170h   | 28      | CTC_RET_SBB         | hex://gmath/math?select#select_(8u,8u,8u)                                                                     | byte select(byte a, byte b, byte c)                                                                           | 0f 1f 44 00 00 0f b6 c1 0f b6 d2 23 d0 41 0f b6 c8 c4 e2 78 f2 c1 0b c2 0f b6 c0 c3
88        | 7ff7c84151a0h   | 31      | CTC_RET_ZED_SBB     | hex://gmath/math?select#select_(16i,16i,16i)                                                                  | short select(short a, short b, short c)                                                                       | 0f 1f 44 00 00 48 0f bf c1 48 0f bf d2 23 d0 49 0f bf c8 c4 e2 78 f2 c1 0b c2 48 0f bf c0 c3
89        | 7ff7c84151d0h   | 28      | CTC_RET_SBB         | hex://gmath/math?select#select_(16u,16u,16u)                                                                  | ushort select(ushort a, ushort b, ushort c)                                                                   | 0f 1f 44 00 00 0f b7 c1 0f b7 d2 23 d0 41 0f b7 c8 c4 e2 78 f2 c1 0b c2 0f b7 c0 c3
90        | 7ff7c8415200h   | 17      | CTC_RET_Zx3         | hex://gmath/math?select#select_(32i,32i,32i)                                                                  | int select(int a, int b, int c)                                                                               | 0f 1f 44 00 00 23 d1 8b c2 c4 c2 70 f2 d0 0b c2 c3
91        | 7ff7c8415230h   | 17      | CTC_RET_Zx3         | hex://gmath/math?select#select_(32u,32u,32u)                                                                  | uint select(uint a, uint b, uint c)                                                                           | 0f 1f 44 00 00 23 d1 8b c2 c4 c2 70 f2 d0 0b c2 c3
92        | 7ff7c8415260h   | 20      | CTC_RET_SBB         | hex://gmath/math?select#select_(64i,64i,64i)                                                                  | long select(long a, long b, long c)                                                                           | 0f 1f 44 00 00 48 23 d1 48 8b c2 c4 c2 f0 f2 d0 48 0b c2 c3
