Sequence  | Address         | Length  | TermCode            | Uri                                                                                                           | OpSig                                                                                                         | Data
15        | 7ff7c85948c0h   | 20      | CTC_RET_INTR        | hex://vectorized/generic?vzero#vzero_g[32i](n256,32i)                                                         | Vector256<int> vzero<int>(N256 w, int t)                                                                      | c5 f8 77 66 90 c5 fc 57 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
16        | 7ff7c85948f0h   | 20      | CTC_RET_INTR        | hex://vectorized/generic?vzero#vzero_g[64u](n256,64u)                                                         | Vector256<ulong> vzero<ulong>(N256 w, ulong t)                                                                | c5 f8 77 66 90 c5 fc 57 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
17        | 7ff7c8594920h   | 20      | CTC_RET_INTR        | hex://vectorized/generic?vzero#vzero_g[64i](n256,64i)                                                         | Vector256<long> vzero<long>(N256 w, long t)                                                                   | c5 f8 77 66 90 c5 fc 57 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
18        | 7ff7c8594950h   | 20      | CTC_RET_INTR        | hex://vectorized/generic?vzero#vzero_g[32f](n256,32f)                                                         | Vector256<float> vzero<float>(N256 w, float t)                                                                | c5 f8 77 66 90 c5 fc 57 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
19        | 7ff7c8594980h   | 20      | CTC_RET_INTR        | hex://vectorized/generic?vzero#vzero_g[64f](n256,64f)                                                         | Vector256<double> vzero<double>(N256 w, double t)                                                             | c5 f8 77 66 90 c5 fc 57 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
20        | 7ff7c85949b0h   | 83      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[8u](n512,8u~ptr)                                                       | Vector512<byte> vload<byte>(N512 w, byte* pSrc)                                                               | 57 56 48 83 ec 48 c5 f8 77 48 8b f1 48 8d 3c 24 b9 10 00 00 00 33 c0 f3 ab 48 8b ce c4 c1 7f f0 00 c5 fd 11 44 24 20 c4 c1 7f f0 40 20 c5 fd 11 04 24 c5 fd 10 44 24 20 c5 fd 10 0c 24 c5 fd 11 01 c5 fd 11 49 20 48 8b c1 c5 f8 77 48 83 c4 48 5e 5f c3
21        | 7ff7c8594e40h   | 83      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[8i](n512,8i~ptr)                                                       | Vector512<sbyte> vload<sbyte>(N512 w, sbyte* pSrc)                                                            | 57 56 48 83 ec 48 c5 f8 77 48 8b f1 48 8d 3c 24 b9 10 00 00 00 33 c0 f3 ab 48 8b ce c4 c1 7f f0 00 c5 fd 11 44 24 20 c4 c1 7f f0 40 20 c5 fd 11 04 24 c5 fd 10 44 24 20 c5 fd 10 0c 24 c5 fd 11 01 c5 fd 11 49 20 48 8b c1 c5 f8 77 48 83 c4 48 5e 5f c3
22        | 7ff7c8594ec0h   | 83      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[16u](n512,16u~ptr)                                                     | Vector512<ushort> vload<ushort>(N512 w, ushort* pSrc)                                                         | 57 56 48 83 ec 48 c5 f8 77 48 8b f1 48 8d 3c 24 b9 10 00 00 00 33 c0 f3 ab 48 8b ce c4 c1 7f f0 00 c5 fd 11 44 24 20 c4 c1 7f f0 40 20 c5 fd 11 04 24 c5 fd 10 44 24 20 c5 fd 10 0c 24 c5 fd 11 01 c5 fd 11 49 20 48 8b c1 c5 f8 77 48 83 c4 48 5e 5f c3
23        | 7ff7c8594f40h   | 83      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[16i](n512,16i~ptr)                                                     | Vector512<short> vload<short>(N512 w, short* pSrc)                                                            | 57 56 48 83 ec 48 c5 f8 77 48 8b f1 48 8d 3c 24 b9 10 00 00 00 33 c0 f3 ab 48 8b ce c4 c1 7f f0 00 c5 fd 11 44 24 20 c4 c1 7f f0 40 20 c5 fd 11 04 24 c5 fd 10 44 24 20 c5 fd 10 0c 24 c5 fd 11 01 c5 fd 11 49 20 48 8b c1 c5 f8 77 48 83 c4 48 5e 5f c3
24        | 7ff7c8594fc0h   | 83      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[32u](n512,32u~ptr)                                                     | Vector512<uint> vload<uint>(N512 w, uint* pSrc)                                                               | 57 56 48 83 ec 48 c5 f8 77 48 8b f1 48 8d 3c 24 b9 10 00 00 00 33 c0 f3 ab 48 8b ce c4 c1 7f f0 00 c5 fd 11 44 24 20 c4 c1 7f f0 40 20 c5 fd 11 04 24 c5 fd 10 44 24 20 c5 fd 10 0c 24 c5 fd 11 01 c5 fd 11 49 20 48 8b c1 c5 f8 77 48 83 c4 48 5e 5f c3
25        | 7ff7c8595440h   | 83      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[32i](n512,32i~ptr)                                                     | Vector512<int> vload<int>(N512 w, int* pSrc)                                                                  | 57 56 48 83 ec 48 c5 f8 77 48 8b f1 48 8d 3c 24 b9 10 00 00 00 33 c0 f3 ab 48 8b ce c4 c1 7f f0 00 c5 fd 11 44 24 20 c4 c1 7f f0 40 20 c5 fd 11 04 24 c5 fd 10 44 24 20 c5 fd 10 0c 24 c5 fd 11 01 c5 fd 11 49 20 48 8b c1 c5 f8 77 48 83 c4 48 5e 5f c3
26        | 7ff7c85954c0h   | 83      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[64u](n512,64u~ptr)                                                     | Vector512<ulong> vload<ulong>(N512 w, ulong* pSrc)                                                            | 57 56 48 83 ec 48 c5 f8 77 48 8b f1 48 8d 3c 24 b9 10 00 00 00 33 c0 f3 ab 48 8b ce c4 c1 7f f0 00 c5 fd 11 44 24 20 c4 c1 7f f0 40 20 c5 fd 11 04 24 c5 fd 10 44 24 20 c5 fd 10 0c 24 c5 fd 11 01 c5 fd 11 49 20 48 8b c1 c5 f8 77 48 83 c4 48 5e 5f c3
27        | 7ff7c8595540h   | 83      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[64i](n512,64i~ptr)                                                     | Vector512<long> vload<long>(N512 w, long* pSrc)                                                               | 57 56 48 83 ec 48 c5 f8 77 48 8b f1 48 8d 3c 24 b9 10 00 00 00 33 c0 f3 ab 48 8b ce c4 c1 7f f0 00 c5 fd 11 44 24 20 c4 c1 7f f0 40 20 c5 fd 11 04 24 c5 fd 10 44 24 20 c5 fd 10 0c 24 c5 fd 11 01 c5 fd 11 49 20 48 8b c1 c5 f8 77 48 83 c4 48 5e 5f c3
28        | 7ff7c85955c0h   | 83      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[32f](n512,32f~ptr)                                                     | Vector512<float> vload<float>(N512 w, float* pSrc)                                                            | 57 56 48 83 ec 48 c5 f8 77 48 8b f1 48 8d 3c 24 b9 10 00 00 00 33 c0 f3 ab 48 8b ce c4 c1 7c 10 00 c5 fd 11 44 24 20 c4 c1 7c 10 40 20 c5 fd 11 04 24 c5 fd 10 44 24 20 c5 fd 10 0c 24 c5 fd 11 01 c5 fd 11 49 20 48 8b c1 c5 f8 77 48 83 c4 48 5e 5f c3
29        | 7ff7c8595640h   | 83      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[64f](n512,64f~ptr)                                                     | Vector512<double> vload<double>(N512 w, double* pSrc)                                                         | 57 56 48 83 ec 48 c5 f8 77 48 8b f1 48 8d 3c 24 b9 10 00 00 00 33 c0 f3 ab 48 8b ce c4 c1 7d 10 00 c5 fd 11 44 24 20 c4 c1 7d 10 40 20 c5 fd 11 04 24 c5 fd 10 44 24 20 c5 fd 10 0c 24 c5 fd 11 01 c5 fd 11 49 20 48 8b c1 c5 f8 77 48 83 c4 48 5e 5f c3
30        | 7ff7c85956c0h   | 17      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[8u](8u~ptr,v128x8u~out)                                                | ref Vector128<byte> vload<byte>(byte* pSrc, out Vector128<byte> dst)                                          | c5 f8 77 66 90 c5 fb f0 01 c5 f9 11 02 48 8b c2 c3
31        | 7ff7c85956f0h   | 17      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[8i](8i~ptr,v128x8i~out)                                                | ref Vector128<sbyte> vload<sbyte>(sbyte* pSrc, out Vector128<sbyte> dst)                                      | c5 f8 77 66 90 c5 fb f0 01 c5 f9 11 02 48 8b c2 c3
32        | 7ff7c8595720h   | 17      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[16u](16u~ptr,v128x16u~out)                                             | ref Vector128<ushort> vload<ushort>(ushort* pSrc, out Vector128<ushort> dst)                                  | c5 f8 77 66 90 c5 fb f0 01 c5 f9 11 02 48 8b c2 c3
33        | 7ff7c8595750h   | 17      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[16i](16i~ptr,v128x16i~out)                                             | ref Vector128<short> vload<short>(short* pSrc, out Vector128<short> dst)                                      | c5 f8 77 66 90 c5 fb f0 01 c5 f9 11 02 48 8b c2 c3
34        | 7ff7c8595780h   | 17      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[32u](32u~ptr,v128x32u~out)                                             | ref Vector128<uint> vload<uint>(uint* pSrc, out Vector128<uint> dst)                                          | c5 f8 77 66 90 c5 fb f0 01 c5 f9 11 02 48 8b c2 c3
35        | 7ff7c85957b0h   | 17      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[32i](32i~ptr,v128x32i~out)                                             | ref Vector128<int> vload<int>(int* pSrc, out Vector128<int> dst)                                              | c5 f8 77 66 90 c5 fb f0 01 c5 f9 11 02 48 8b c2 c3
36        | 7ff7c85957e0h   | 17      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[64u](64u~ptr,v128x64u~out)                                             | ref Vector128<ulong> vload<ulong>(ulong* pSrc, out Vector128<ulong> dst)                                      | c5 f8 77 66 90 c5 fb f0 01 c5 f9 11 02 48 8b c2 c3
37        | 7ff7c8595810h   | 17      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[64i](64i~ptr,v128x64i~out)                                             | ref Vector128<long> vload<long>(long* pSrc, out Vector128<long> dst)                                          | c5 f8 77 66 90 c5 fb f0 01 c5 f9 11 02 48 8b c2 c3
38        | 7ff7c8595840h   | 17      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[32f](32f~ptr,v128x32f~out)                                             | ref Vector128<float> vload<float>(float* pSrc, out Vector128<float> dst)                                      | c5 f8 77 66 90 c5 f8 10 01 c5 f9 11 02 48 8b c2 c3
39        | 7ff7c8595870h   | 17      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[64f](64f~ptr,v128x64f~out)                                             | ref Vector128<double> vload<double>(double* pSrc, out Vector128<double> dst)                                  | c5 f8 77 66 90 c5 f9 10 01 c5 f9 11 02 48 8b c2 c3
40        | 7ff7c8595ca0h   | 20      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[8u](8u~ptr,v256x8u~out)                                                | ref Vector256<byte> vload<byte>(byte* pSrc, out Vector256<byte> dst)                                          | c5 f8 77 66 90 c5 ff f0 01 c5 fd 11 02 48 8b c2 c5 f8 77 c3
41        | 7ff7c8595cd0h   | 20      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[8i](8i~ptr,v256x8i~out)                                                | ref Vector256<sbyte> vload<sbyte>(sbyte* pSrc, out Vector256<sbyte> dst)                                      | c5 f8 77 66 90 c5 ff f0 01 c5 fd 11 02 48 8b c2 c5 f8 77 c3
42        | 7ff7c8595d00h   | 20      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[16u](16u~ptr,v256x16u~out)                                             | ref Vector256<ushort> vload<ushort>(ushort* pSrc, out Vector256<ushort> dst)                                  | c5 f8 77 66 90 c5 ff f0 01 c5 fd 11 02 48 8b c2 c5 f8 77 c3
43        | 7ff7c8595d30h   | 20      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[16i](16i~ptr,v256x16i~out)                                             | ref Vector256<short> vload<short>(short* pSrc, out Vector256<short> dst)                                      | c5 f8 77 66 90 c5 ff f0 01 c5 fd 11 02 48 8b c2 c5 f8 77 c3
44        | 7ff7c8595d60h   | 20      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[32u](32u~ptr,v256x32u~out)                                             | ref Vector256<uint> vload<uint>(uint* pSrc, out Vector256<uint> dst)                                          | c5 f8 77 66 90 c5 ff f0 01 c5 fd 11 02 48 8b c2 c5 f8 77 c3
45        | 7ff7c8595d90h   | 20      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[32i](32i~ptr,v256x32i~out)                                             | ref Vector256<int> vload<int>(int* pSrc, out Vector256<int> dst)                                              | c5 f8 77 66 90 c5 ff f0 01 c5 fd 11 02 48 8b c2 c5 f8 77 c3
46        | 7ff7c8595dc0h   | 20      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[64u](64u~ptr,v256x64u~out)                                             | ref Vector256<ulong> vload<ulong>(ulong* pSrc, out Vector256<ulong> dst)                                      | c5 f8 77 66 90 c5 ff f0 01 c5 fd 11 02 48 8b c2 c5 f8 77 c3
47        | 7ff7c8595df0h   | 20      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[64i](64i~ptr,v256x64i~out)                                             | ref Vector256<long> vload<long>(long* pSrc, out Vector256<long> dst)                                          | c5 f8 77 66 90 c5 ff f0 01 c5 fd 11 02 48 8b c2 c5 f8 77 c3
48        | 7ff7c8595e20h   | 20      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[32f](32f~ptr,v256x32f~out)                                             | ref Vector256<float> vload<float>(float* pSrc, out Vector256<float> dst)                                      | c5 f8 77 66 90 c5 fc 10 01 c5 fd 11 02 48 8b c2 c5 f8 77 c3
49        | 7ff7c8595e50h   | 20      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[64f](64f~ptr,v256x64f~out)                                             | ref Vector256<double> vload<double>(double* pSrc, out Vector256<double> dst)                                  | c5 f8 77 66 90 c5 fd 10 01 c5 fd 11 02 48 8b c2 c5 f8 77 c3
50        | 7ff7c8595e80h   | 81      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[8u](8u~ptr,v512x8u~out)                                                | ref Vector512<byte> vload<byte>(byte* pSrc, out Vector512<byte> dst)                                          | 57 56 48 83 ec 48 c5 f8 77 48 8b f1 48 8d 3c 24 b9 10 00 00 00 33 c0 f3 ab 48 8b ce c5 ff f0 01 c5 fd 11 44 24 20 c5 ff f0 41 20 c5 fd 11 04 24 c5 fd 10 44 24 20 c5 fd 10 0c 24 c5 fd 11 02 c5 fd 11 4a 20 48 8b c2 c5 f8 77 48 83 c4 48 5e 5f c3
51        | 7ff7c8595f00h   | 81      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[8i](8i~ptr,v512x8i~out)                                                | ref Vector512<sbyte> vload<sbyte>(sbyte* pSrc, out Vector512<sbyte> dst)                                      | 57 56 48 83 ec 48 c5 f8 77 48 8b f1 48 8d 3c 24 b9 10 00 00 00 33 c0 f3 ab 48 8b ce c5 ff f0 01 c5 fd 11 44 24 20 c5 ff f0 41 20 c5 fd 11 04 24 c5 fd 10 44 24 20 c5 fd 10 0c 24 c5 fd 11 02 c5 fd 11 4a 20 48 8b c2 c5 f8 77 48 83 c4 48 5e 5f c3
52        | 7ff7c8595f80h   | 81      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[16u](16u~ptr,v512x16u~out)                                             | ref Vector512<ushort> vload<ushort>(ushort* pSrc, out Vector512<ushort> dst)                                  | 57 56 48 83 ec 48 c5 f8 77 48 8b f1 48 8d 3c 24 b9 10 00 00 00 33 c0 f3 ab 48 8b ce c5 ff f0 01 c5 fd 11 44 24 20 c5 ff f0 41 20 c5 fd 11 04 24 c5 fd 10 44 24 20 c5 fd 10 0c 24 c5 fd 11 02 c5 fd 11 4a 20 48 8b c2 c5 f8 77 48 83 c4 48 5e 5f c3
53        | 7ff7c8596000h   | 81      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[16i](16i~ptr,v512x16i~out)                                             | ref Vector512<short> vload<short>(short* pSrc, out Vector512<short> dst)                                      | 57 56 48 83 ec 48 c5 f8 77 48 8b f1 48 8d 3c 24 b9 10 00 00 00 33 c0 f3 ab 48 8b ce c5 ff f0 01 c5 fd 11 44 24 20 c5 ff f0 41 20 c5 fd 11 04 24 c5 fd 10 44 24 20 c5 fd 10 0c 24 c5 fd 11 02 c5 fd 11 4a 20 48 8b c2 c5 f8 77 48 83 c4 48 5e 5f c3
54        | 7ff7c8596080h   | 81      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[32u](32u~ptr,v512x32u~out)                                             | ref Vector512<uint> vload<uint>(uint* pSrc, out Vector512<uint> dst)                                          | 57 56 48 83 ec 48 c5 f8 77 48 8b f1 48 8d 3c 24 b9 10 00 00 00 33 c0 f3 ab 48 8b ce c5 ff f0 01 c5 fd 11 44 24 20 c5 ff f0 41 20 c5 fd 11 04 24 c5 fd 10 44 24 20 c5 fd 10 0c 24 c5 fd 11 02 c5 fd 11 4a 20 48 8b c2 c5 f8 77 48 83 c4 48 5e 5f c3
55        | 7ff7c8596100h   | 81      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[32i](32i~ptr,v512x32i~out)                                             | ref Vector512<int> vload<int>(int* pSrc, out Vector512<int> dst)                                              | 57 56 48 83 ec 48 c5 f8 77 48 8b f1 48 8d 3c 24 b9 10 00 00 00 33 c0 f3 ab 48 8b ce c5 ff f0 01 c5 fd 11 44 24 20 c5 ff f0 41 20 c5 fd 11 04 24 c5 fd 10 44 24 20 c5 fd 10 0c 24 c5 fd 11 02 c5 fd 11 4a 20 48 8b c2 c5 f8 77 48 83 c4 48 5e 5f c3
56        | 7ff7c8596180h   | 81      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[64u](64u~ptr,v512x64u~out)                                             | ref Vector512<ulong> vload<ulong>(ulong* pSrc, out Vector512<ulong> dst)                                      | 57 56 48 83 ec 48 c5 f8 77 48 8b f1 48 8d 3c 24 b9 10 00 00 00 33 c0 f3 ab 48 8b ce c5 ff f0 01 c5 fd 11 44 24 20 c5 ff f0 41 20 c5 fd 11 04 24 c5 fd 10 44 24 20 c5 fd 10 0c 24 c5 fd 11 02 c5 fd 11 4a 20 48 8b c2 c5 f8 77 48 83 c4 48 5e 5f c3
57        | 7ff7c8596200h   | 81      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[64i](64i~ptr,v512x64i~out)                                             | ref Vector512<long> vload<long>(long* pSrc, out Vector512<long> dst)                                          | 57 56 48 83 ec 48 c5 f8 77 48 8b f1 48 8d 3c 24 b9 10 00 00 00 33 c0 f3 ab 48 8b ce c5 ff f0 01 c5 fd 11 44 24 20 c5 ff f0 41 20 c5 fd 11 04 24 c5 fd 10 44 24 20 c5 fd 10 0c 24 c5 fd 11 02 c5 fd 11 4a 20 48 8b c2 c5 f8 77 48 83 c4 48 5e 5f c3
58        | 7ff7c8596280h   | 81      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[32f](32f~ptr,v512x32f~out)                                             | ref Vector512<float> vload<float>(float* pSrc, out Vector512<float> dst)                                      | 57 56 48 83 ec 48 c5 f8 77 48 8b f1 48 8d 3c 24 b9 10 00 00 00 33 c0 f3 ab 48 8b ce c5 fc 10 01 c5 fd 11 44 24 20 c5 fc 10 41 20 c5 fd 11 04 24 c5 fd 10 44 24 20 c5 fd 10 0c 24 c5 fd 11 02 c5 fd 11 4a 20 48 8b c2 c5 f8 77 48 83 c4 48 5e 5f c3
59        | 7ff7c8596300h   | 81      | CTC_RET_INTR        | hex://vectorized/generic?vload#vload_g[64f](64f~ptr,v512x64f~out)                                             | ref Vector512<double> vload<double>(double* pSrc, out Vector512<double> dst)                                  | 57 56 48 83 ec 48 c5 f8 77 48 8b f1 48 8d 3c 24 b9 10 00 00 00 33 c0 f3 ab 48 8b ce c5 fd 10 01 c5 fd 11 44 24 20 c5 fd 10 41 20 c5 fd 11 04 24 c5 fd 10 44 24 20 c5 fd 10 0c 24 c5 fd 11 02 c5 fd 11 4a 20 48 8b c2 c5 f8 77 48 83 c4 48 5e 5f c3
60        | 7ff7c8596380h   | 21      | CTC_RET_INTR        | hex://vectorized/generic?vscalar#vscalar_g[8u](n128,8u)                                                       | Vector128<byte> vscalar<byte>(N128 w, byte src)                                                               | c5 f8 77 66 90 41 0f b6 c0 c5 f9 6e c0 c5 f9 11 01 48 8b c1 c3
61        | 7ff7c85963b0h   | 21      | CTC_RET_INTR        | hex://vectorized/generic?vscalar#vscalar_g[8i](n128,8i)                                                       | Vector128<sbyte> vscalar<sbyte>(N128 w, sbyte src)                                                            | c5 f8 77 66 90 49 0f be c0 c5 f9 6e c0 c5 f9 11 01 48 8b c1 c3
62        | 7ff7c85963e0h   | 21      | CTC_RET_INTR        | hex://vectorized/generic?vscalar#vscalar_g[16u](n128,16u)                                                     | Vector128<ushort> vscalar<ushort>(N128 w, ushort src)                                                         | c5 f8 77 66 90 41 0f b7 c0 c5 f9 6e c0 c5 f9 11 01 48 8b c1 c3
63        | 7ff7c8596410h   | 21      | CTC_RET_INTR        | hex://vectorized/generic?vscalar#vscalar_g[16i](n128,16i)                                                     | Vector128<short> vscalar<short>(N128 w, short src)                                                            | c5 f8 77 66 90 49 0f bf c0 c5 f9 6e c0 c5 f9 11 01 48 8b c1 c3
64        | 7ff7c8596440h   | 18      | CTC_RET_INTR        | hex://vectorized/generic?vscalar#vscalar_g[32u](n128,32u)                                                     | Vector128<uint> vscalar<uint>(N128 w, uint src)                                                               | c5 f8 77 66 90 c4 c1 79 6e c0 c5 f9 11 01 48 8b c1 c3
65        | 7ff7c8596470h   | 18      | CTC_RET_INTR        | hex://vectorized/generic?vscalar#vscalar_g[32i](n128,32i)                                                     | Vector128<int> vscalar<int>(N128 w, int src)                                                                  | c5 f8 77 66 90 c4 c1 79 6e c0 c5 f9 11 01 48 8b c1 c3
66        | 7ff7c85964a0h   | 18      | CTC_RET_INTR        | hex://vectorized/generic?vscalar#vscalar_g[64u](n128,64u)                                                     | Vector128<ulong> vscalar<ulong>(N128 w, ulong src)                                                            | c5 f8 77 66 90 c4 c1 f9 6e c0 c5 f9 11 01 48 8b c1 c3
67        | 7ff7c85964d0h   | 18      | CTC_RET_INTR        | hex://vectorized/generic?vscalar#vscalar_g[64i](n128,64i)                                                     | Vector128<long> vscalar<long>(N128 w, long src)                                                               | c5 f8 77 66 90 c4 c1 f9 6e c0 c5 f9 11 01 48 8b c1 c3
68        | 7ff7c8596500h   | 13      | CTC_RET_INTR        | hex://vectorized/generic?vscalar#vscalar_g[32f](n128,32f)                                                     | Vector128<float> vscalar<float>(N128 w, float src)                                                            | c5 f8 77 66 90 c5 f9 11 11 48 8b c1 c3
69        | 7ff7c8596520h   | 13      | CTC_RET_INTR        | hex://vectorized/generic?vscalar#vscalar_g[64f](n128,64f)                                                     | Vector128<double> vscalar<double>(N128 w, double src)                                                         | c5 f8 77 66 90 c5 f9 11 11 48 8b c1 c3
70        | 7ff7c8596540h   | 24      | CTC_RET_INTR        | hex://vectorized/generic?vscalar#vscalar_g[8u](n256,8u)                                                       | Vector256<byte> vscalar<byte>(N256 w, byte src)                                                               | c5 f8 77 66 90 41 0f b6 c0 c5 f9 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
