Sequence  | Address         | Length  | TermCode            | Uri                                                                                                           | OpSig                                                                                                         | Data
10        | 7ff7c85cc4d0h   | 30      | CTC_RET_INTR        | hex://vectorized/dvec?vbroadcast#vbroadcast_(n128,64i)                                                        | Vector128<long> vbroadcast(N128 n, long src)                                                                  | c5 f8 77 66 90 4c 89 44 24 18 48 8d 44 24 18 c4 e2 79 59 44 24 18 c5 f9 11 01 48 8b c1 c3
11        | 7ff7c85cc500h   | 30      | CTC_RET_INTR        | hex://vectorized/dvec?vbroadcast#vbroadcast_(n128,64u)                                                        | Vector128<ulong> vbroadcast(N128 n, ulong src)                                                                | c5 f8 77 66 90 4c 89 44 24 18 48 8d 44 24 18 c4 e2 79 59 44 24 18 c5 f9 11 01 48 8b c1 c3
12        | 7ff7c85cc530h   | 33      | CTC_RET_INTR        | hex://vectorized/dvec?vbroadcast#vbroadcast_(n256,8i)                                                         | Vector256<sbyte> vbroadcast(N256 n, sbyte src)                                                                | c5 f8 77 66 90 44 89 44 24 18 48 8d 44 24 18 c4 e2 7d 78 44 24 18 c5 fd 11 01 48 8b c1 c5 f8 77 c3
13        | 7ff7c85cc570h   | 33      | CTC_RET_INTR        | hex://vectorized/dvec?vbroadcast#vbroadcast_(n256,8u)                                                         | Vector256<byte> vbroadcast(N256 n, byte src)                                                                  | c5 f8 77 66 90 44 89 44 24 18 48 8d 44 24 18 c4 e2 7d 78 44 24 18 c5 fd 11 01 48 8b c1 c5 f8 77 c3
14        | 7ff7c85cc5b0h   | 33      | CTC_RET_INTR        | hex://vectorized/dvec?vbroadcast#vbroadcast_(n256,16i)                                                        | Vector256<short> vbroadcast(N256 n, short src)                                                                | c5 f8 77 66 90 44 89 44 24 18 48 8d 44 24 18 c4 e2 7d 79 44 24 18 c5 fd 11 01 48 8b c1 c5 f8 77 c3
15        | 7ff7c85cc5f0h   | 33      | CTC_RET_INTR        | hex://vectorized/dvec?vbroadcast#vbroadcast_(n256,16u)                                                        | Vector256<ushort> vbroadcast(N256 n, ushort src)                                                              | c5 f8 77 66 90 44 89 44 24 18 48 8d 44 24 18 c4 e2 7d 79 44 24 18 c5 fd 11 01 48 8b c1 c5 f8 77 c3
16        | 7ff7c85cc630h   | 33      | CTC_RET_INTR        | hex://vectorized/dvec?vbroadcast#vbroadcast_(n256,32i)                                                        | Vector256<int> vbroadcast(N256 n, int src)                                                                    | c5 f8 77 66 90 44 89 44 24 18 48 8d 44 24 18 c4 e2 7d 58 44 24 18 c5 fd 11 01 48 8b c1 c5 f8 77 c3
17        | 7ff7c85cc670h   | 33      | CTC_RET_INTR        | hex://vectorized/dvec?vbroadcast#vbroadcast_(n256,32u)                                                        | Vector256<uint> vbroadcast(N256 n, uint src)                                                                  | c5 f8 77 66 90 44 89 44 24 18 48 8d 44 24 18 c4 e2 7d 58 44 24 18 c5 fd 11 01 48 8b c1 c5 f8 77 c3
18        | 7ff7c85cc6b0h   | 33      | CTC_RET_INTR        | hex://vectorized/dvec?vbroadcast#vbroadcast_(n256,64i)                                                        | Vector256<long> vbroadcast(N256 n, long src)                                                                  | c5 f8 77 66 90 4c 89 44 24 18 48 8d 44 24 18 c4 e2 7d 59 44 24 18 c5 fd 11 01 48 8b c1 c5 f8 77 c3
19        | 7ff7c85cc6f0h   | 33      | CTC_RET_INTR        | hex://vectorized/dvec?vbroadcast#vbroadcast_(n256,64u)                                                        | Vector256<ulong> vbroadcast(N256 n, ulong src)                                                                | c5 f8 77 66 90 4c 89 44 24 18 48 8d 44 24 18 c4 e2 7d 59 44 24 18 c5 fd 11 01 48 8b c1 c5 f8 77 c3
20        | 7ff7c85cc730h   | 29      | CTC_RET_INTR        | hex://vectorized/dvec?vbroadcast#vbroadcast_(n256,32f)                                                        | Vector256<float> vbroadcast(N256 n, float src)                                                                | c5 f8 77 66 90 c5 fa 11 54 24 18 c4 e2 7d 18 44 24 18 c5 fd 11 01 48 8b c1 c5 f8 77 c3
21        | 7ff7c85cc760h   | 29      | CTC_RET_INTR        | hex://vectorized/dvec?vbroadcast#vbroadcast_(n256,64f)                                                        | Vector256<double> vbroadcast(N256 n, double src)                                                              | c5 f8 77 66 90 c5 fb 11 54 24 18 c4 e2 7d 19 44 24 18 c5 fd 11 01 48 8b c1 c5 f8 77 c3
22        | 7ff7c85cc790h   | 26      | CTC_RET_INTR        | hex://vectorized/dvec?vbroadcast#vbroadcast_(n128,32f)                                                        | Vector128<float> vbroadcast(N128 n128, float src)                                                             | c5 f8 77 66 90 c5 fa 11 54 24 18 c4 e2 79 18 44 24 18 c5 f9 11 01 48 8b c1 c3
23        | 7ff7c85cc7c0h   | 17      | CTC_RET_INTR        | hex://vectorized/dvec?vbroadcast#vbroadcast_(n128,64f)                                                        | Vector128<double> vbroadcast(N128 n128, double src)                                                           | c5 f8 77 66 90 c5 fb 12 c2 c5 f9 11 01 48 8b c1 c3
24        | 7ff7c85cc7f0h   | 41      | CTC_RET_INTR        | hex://vectorized/dvec?vconcat#vconcat_(v128x8u,v128x8u)                                                       | Vector256<byte> vconcat(Vector128<byte> lo, Vector128<byte> hi)                                               | c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3
25        | 7ff7c85cc830h   | 41      | CTC_RET_INTR        | hex://vectorized/dvec?vconcat#vconcat_(v128x8i,v128x8i)                                                       | Vector256<sbyte> vconcat(Vector128<sbyte> lo, Vector128<sbyte> hi)                                            | c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3
26        | 7ff7c85cc870h   | 41      | CTC_RET_INTR        | hex://vectorized/dvec?vconcat#vconcat_(v128x16i,v128x16i)                                                     | Vector256<short> vconcat(Vector128<short> lo, Vector128<short> hi)                                            | c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3
27        | 7ff7c85cc8b0h   | 41      | CTC_RET_INTR        | hex://vectorized/dvec?vconcat#vconcat_(v128x16u,v128x16u)                                                     | Vector256<ushort> vconcat(Vector128<ushort> lo, Vector128<ushort> hi)                                         | c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3
28        | 7ff7c85cc8f0h   | 41      | CTC_RET_INTR        | hex://vectorized/dvec?vconcat#vconcat_(v128x32i,v128x32i)                                                     | Vector256<int> vconcat(Vector128<int> lo, Vector128<int> hi)                                                  | c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3
29        | 7ff7c85cc930h   | 41      | CTC_RET_INTR        | hex://vectorized/dvec?vconcat#vconcat_(v128x32u,v128x32u)                                                     | Vector256<uint> vconcat(Vector128<uint> lo, Vector128<uint> hi)                                               | c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3
30        | 7ff7c85cc970h   | 41      | CTC_RET_INTR        | hex://vectorized/dvec?vconcat#vconcat_(v128x64i,v128x64i)                                                     | Vector256<long> vconcat(Vector128<long> lo, Vector128<long> hi)                                               | c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3
31        | 7ff7c85cc9b0h   | 41      | CTC_RET_INTR        | hex://vectorized/dvec?vconcat#vconcat_(v128x64u,v128x64u)                                                     | Vector256<ulong> vconcat(Vector128<ulong> lo, Vector128<ulong> hi)                                            | c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3
32        | 7ff7c85cc9f0h   | 41      | CTC_RET_INTR        | hex://vectorized/dvec?vconcat#vconcat_(v128x32f,v128x32f)                                                     | Vector256<float> vconcat(Vector128<float> lo, Vector128<float> hi)                                            | c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 18 c1 00 c4 c1 79 10 08 c4 e3 7d 18 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3
33        | 7ff7c85cca30h   | 41      | CTC_RET_INTR        | hex://vectorized/dvec?vconcat#vconcat_(v128x64f,v128x64f)                                                     | Vector256<double> vconcat(Vector128<double> lo, Vector128<double> hi)                                         | c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 18 c1 00 c4 c1 79 10 08 c4 e3 7d 18 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3
34        | 7ff7c85cca70h   | 21      | CTC_RET_INTR        | hex://vectorized/dvec?vscalar#vscalar_(n128,8i)                                                               | Vector128<sbyte> vscalar(N128 n, sbyte a)                                                                     | c5 f8 77 66 90 49 0f be c0 c5 f9 6e c0 c5 f9 11 01 48 8b c1 c3
35        | 7ff7c85ccaa0h   | 21      | CTC_RET_INTR        | hex://vectorized/dvec?vscalar#vscalar_(n128,8u)                                                               | Vector128<byte> vscalar(N128 n, byte a)                                                                       | c5 f8 77 66 90 41 0f b6 c0 c5 f9 6e c0 c5 f9 11 01 48 8b c1 c3
36        | 7ff7c85ccad0h   | 21      | CTC_RET_INTR        | hex://vectorized/dvec?vscalar#vscalar_(n128,16i)                                                              | Vector128<short> vscalar(N128 n, short a)                                                                     | c5 f8 77 66 90 49 0f bf c0 c5 f9 6e c0 c5 f9 11 01 48 8b c1 c3
37        | 7ff7c85ccb00h   | 21      | CTC_RET_INTR        | hex://vectorized/dvec?vscalar#vscalar_(n128,16u)                                                              | Vector128<ushort> vscalar(N128 n, ushort a)                                                                   | c5 f8 77 66 90 41 0f b7 c0 c5 f9 6e c0 c5 f9 11 01 48 8b c1 c3
38        | 7ff7c85ccb30h   | 18      | CTC_RET_INTR        | hex://vectorized/dvec?vscalar#vscalar_(n128,32i)                                                              | Vector128<int> vscalar(N128 n, int a)                                                                         | c5 f8 77 66 90 c4 c1 79 6e c0 c5 f9 11 01 48 8b c1 c3
39        | 7ff7c85ccb60h   | 18      | CTC_RET_INTR        | hex://vectorized/dvec?vscalar#vscalar_(n128,32u)                                                              | Vector128<uint> vscalar(N128 n, uint a)                                                                       | c5 f8 77 66 90 c4 c1 79 6e c0 c5 f9 11 01 48 8b c1 c3
40        | 7ff7c85ccb90h   | 18      | CTC_RET_INTR        | hex://vectorized/dvec?vscalar#vscalar_(n128,64i)                                                              | Vector128<long> vscalar(N128 n, long a)                                                                       | c5 f8 77 66 90 c4 c1 f9 6e c0 c5 f9 11 01 48 8b c1 c3
41        | 7ff7c85ccbc0h   | 18      | CTC_RET_INTR        | hex://vectorized/dvec?vscalar#vscalar_(n128,64u)                                                              | Vector128<ulong> vscalar(N128 n, ulong a)                                                                     | c5 f8 77 66 90 c4 c1 f9 6e c0 c5 f9 11 01 48 8b c1 c3
42        | 7ff7c85ccbf0h   | 13      | CTC_RET_INTR        | hex://vectorized/dvec?vscalar#vscalar_(n128,32f)                                                              | Vector128<float> vscalar(N128 n, float a)                                                                     | c5 f8 77 66 90 c5 f9 11 11 48 8b c1 c3
43        | 7ff7c85ccc10h   | 13      | CTC_RET_INTR        | hex://vectorized/dvec?vscalar#vscalar_(n128,64f)                                                              | Vector128<double> vscalar(N128 n, double a)                                                                   | c5 f8 77 66 90 c5 f9 11 11 48 8b c1 c3
44        | 7ff7c85ccc30h   | 24      | CTC_RET_INTR        | hex://vectorized/dvec?vscalar#vscalar_(n256,8i)                                                               | Vector256<sbyte> vscalar(N256 n, sbyte a)                                                                     | c5 f8 77 66 90 49 0f be c0 c5 f9 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
45        | 7ff7c85ccc60h   | 24      | CTC_RET_INTR        | hex://vectorized/dvec?vscalar#vscalar_(n256,8u)                                                               | Vector256<byte> vscalar(N256 n, byte a)                                                                       | c5 f8 77 66 90 41 0f b6 c0 c5 f9 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
46        | 7ff7c85ccc90h   | 24      | CTC_RET_INTR        | hex://vectorized/dvec?vscalar#vscalar_(n256,16i)                                                              | Vector256<short> vscalar(N256 n, short a)                                                                     | c5 f8 77 66 90 49 0f bf c0 c5 f9 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
47        | 7ff7c85cccc0h   | 24      | CTC_RET_INTR        | hex://vectorized/dvec?vscalar#vscalar_(n256,16u)                                                              | Vector256<ushort> vscalar(N256 n, ushort a)                                                                   | c5 f8 77 66 90 41 0f b7 c0 c5 f9 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
48        | 7ff7c85cccf0h   | 21      | CTC_RET_INTR        | hex://vectorized/dvec?vscalar#vscalar_(n256,32i)                                                              | Vector256<int> vscalar(N256 n, int a)                                                                         | c5 f8 77 66 90 c4 c1 79 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
49        | 7ff7c85ccd20h   | 21      | CTC_RET_INTR        | hex://vectorized/dvec?vscalar#vscalar_(n256,32u)                                                              | Vector256<uint> vscalar(N256 n, uint a)                                                                       | c5 f8 77 66 90 c4 c1 79 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
50        | 7ff7c85ccd50h   | 21      | CTC_RET_INTR        | hex://vectorized/dvec?vscalar#vscalar_(n256,64i)                                                              | Vector256<long> vscalar(N256 n, long a)                                                                       | c5 f8 77 66 90 c4 c1 f9 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
51        | 7ff7c85ccd80h   | 21      | CTC_RET_INTR        | hex://vectorized/dvec?vscalar#vscalar_(n256,64u)                                                              | Vector256<ulong> vscalar(N256 n, ulong a)                                                                     | c5 f8 77 66 90 c4 c1 f9 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3
52        | 7ff7c85ccdb0h   | 16      | CTC_RET_INTR        | hex://vectorized/dvec?vscalar#vscalar_(n256,32f)                                                              | Vector256<float> vscalar(N256 n, float a)                                                                     | c5 f8 77 66 90 c5 fd 11 11 48 8b c1 c5 f8 77 c3
53        | 7ff7c85ccde0h   | 16      | CTC_RET_INTR        | hex://vectorized/dvec?vscalar#vscalar_(n256,64f)                                                              | Vector256<double> vscalar(N256 n, double a)                                                                   | c5 f8 77 66 90 c5 fd 11 11 48 8b c1 c5 f8 77 c3
54        | 7ff7c85cce10h   | 14      | CTC_RET_INTR        | hex://vectorized/dvec?vstore#vstore_(v128x8i,8i~ref)                                                          | void vstore(Vector128<sbyte> src, ref sbyte dst)                                                              | c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3
55        | 7ff7c85cce30h   | 14      | CTC_RET_INTR        | hex://vectorized/dvec?vstore#vstore_(v128x8u,8u~ref)                                                          | void vstore(Vector128<byte> src, ref byte dst)                                                                | c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3
56        | 7ff7c85cce50h   | 14      | CTC_RET_INTR        | hex://vectorized/dvec?vstore#vstore_(v128x16i,16i~ref)                                                        | void vstore(Vector128<short> src, ref short dst)                                                              | c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3
57        | 7ff7c85cce70h   | 14      | CTC_RET_INTR        | hex://vectorized/dvec?vstore#vstore_(v128x16u,16u~ref)                                                        | void vstore(Vector128<ushort> src, ref ushort dst)                                                            | c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3
58        | 7ff7c85cce90h   | 14      | CTC_RET_INTR        | hex://vectorized/dvec?vstore#vstore_(v128x32i,32i~ref)                                                        | void vstore(Vector128<int> src, ref int dst)                                                                  | c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3
59        | 7ff7c85cceb0h   | 14      | CTC_RET_INTR        | hex://vectorized/dvec?vstore#vstore_(v128x32u,32u~ref)                                                        | void vstore(Vector128<uint> src, ref uint dst)                                                                | c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3
60        | 7ff7c85cced0h   | 14      | CTC_RET_INTR        | hex://vectorized/dvec?vstore#vstore_(v128x64i,64i~ref)                                                        | void vstore(Vector128<long> src, ref long dst)                                                                | c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3
61        | 7ff7c85ccef0h   | 14      | CTC_RET_INTR        | hex://vectorized/dvec?vstore#vstore_(v128x64u,64u~ref)                                                        | void vstore(Vector128<ulong> src, ref ulong dst)                                                              | c5 f8 77 66 90 c5 f9 10 01 c5 fa 7f 02 c3
62        | 7ff7c85ccf10h   | 14      | CTC_RET_INTR        | hex://vectorized/dvec?vstore#vstore_(v128x32f,32f~ref)                                                        | void vstore(Vector128<float> src, ref float dst)                                                              | c5 f8 77 66 90 c5 f9 10 01 c5 f8 11 02 c3
63        | 7ff7c85ccf30h   | 14      | CTC_RET_INTR        | hex://vectorized/dvec?vstore#vstore_(v128x64f,64f~ref)                                                        | void vstore(Vector128<double> src, ref double dst)                                                            | c5 f8 77 66 90 c5 f9 10 01 c5 f9 11 02 c3
64        | 7ff7c85ccf50h   | 17      | CTC_RET_INTR        | hex://vectorized/dvec?vstore#vstore_(v256x8i,8i~ref)                                                          | void vstore(Vector256<sbyte> src, ref sbyte dst)                                                              | c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3
65        | 7ff7c85ccf80h   | 17      | CTC_RET_INTR        | hex://vectorized/dvec?vstore#vstore_(v256x8u,8u~ref)                                                          | void vstore(Vector256<byte> src, ref byte dst)                                                                | c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3
66        | 7ff7c85ccfb0h   | 17      | CTC_RET_INTR        | hex://vectorized/dvec?vstore#vstore_(v256x16i,16i~ref)                                                        | void vstore(Vector256<short> src, ref short dst)                                                              | c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3
67        | 7ff7c85ccfe0h   | 17      | CTC_RET_INTR        | hex://vectorized/dvec?vstore#vstore_(v256x16u,16u~ref)                                                        | void vstore(Vector256<ushort> src, ref ushort dst)                                                            | c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3
68        | 7ff7c85cd010h   | 17      | CTC_RET_INTR        | hex://vectorized/dvec?vstore#vstore_(v256x32i,32i~ref)                                                        | void vstore(Vector256<int> src, ref int dst)                                                                  | c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3
69        | 7ff7c85cd040h   | 17      | CTC_RET_INTR        | hex://vectorized/dvec?vstore#vstore_(v256x32u,32u~ref)                                                        | void vstore(Vector256<uint> src, ref uint dst)                                                                | c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3
70        | 7ff7c85cd070h   | 17      | CTC_RET_INTR        | hex://vectorized/dvec?vstore#vstore_(v256x64i,64i~ref)                                                        | void vstore(Vector256<long> src, ref long dst)                                                                | c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3
71        | 7ff7c85cd0a0h   | 17      | CTC_RET_INTR        | hex://vectorized/dvec?vstore#vstore_(v256x64u,64u~ref)                                                        | void vstore(Vector256<ulong> src, ref ulong dst)                                                              | c5 f8 77 66 90 c5 fd 10 01 c5 fe 7f 02 c5 f8 77 c3
72        | 7ff7c85cd0d0h   | 17      | CTC_RET_INTR        | hex://vectorized/dvec?vstore#vstore_(v256x32f,32f~ref)                                                        | void vstore(Vector256<float> src, ref float dst)                                                              | c5 f8 77 66 90 c5 fd 10 01 c5 fc 11 02 c5 f8 77 c3
73        | 7ff7c85cd100h   | 17      | CTC_RET_INTR        | hex://vectorized/dvec?vstore#vstore_(v256x64f,64f~ref)                                                        | void vstore(Vector256<double> src, ref double dst)                                                            | c5 f8 77 66 90 c5 fd 10 01 c5 fd 11 02 c5 f8 77 c3
74        | 7ff7c85cd130h   | 20      | CTC_RET_INTR        | hex://vectorized/dvec?vstore#vstore_(v128x8i,8i~ref,32i)                                                      | void vstore(Vector128<sbyte> src, ref sbyte dst, int offset)                                                  | c5 f8 77 66 90 49 63 c0 48 03 c2 c5 f9 10 01 c5 fa 7f 00 c3
75        | 7ff7c85cd160h   | 20      | CTC_RET_INTR        | hex://vectorized/dvec?vstore#vstore_(v128x8u,8u~ref,32i)                                                      | void vstore(Vector128<byte> src, ref byte dst, int offset)                                                    | c5 f8 77 66 90 49 63 c0 48 03 c2 c5 f9 10 01 c5 fa 7f 00 c3
76        | 7ff7c85cd190h   | 21      | CTC_RET_INTR        | hex://vectorized/dvec?vstore#vstore_(v128x16i,16i~ref,32i)                                                    | void vstore(Vector128<short> src, ref short dst, int offset)                                                  | c5 f8 77 66 90 49 63 c0 48 8d 04 42 c5 f9 10 01 c5 fa 7f 00 c3
77        | 7ff7c85cd1c0h   | 21      | CTC_RET_INTR        | hex://vectorized/dvec?vstore#vstore_(v128x16u,16u~ref,32i)                                                    | void vstore(Vector128<ushort> src, ref ushort dst, int offset)                                                | c5 f8 77 66 90 49 63 c0 48 8d 04 42 c5 f9 10 01 c5 fa 7f 00 c3
78        | 7ff7c85cd1f0h   | 21      | CTC_RET_INTR        | hex://vectorized/dvec?vstore#vstore_(v128x32i,32i~ref,32i)                                                    | void vstore(Vector128<int> src, ref int dst, int offset)                                                      | c5 f8 77 66 90 49 63 c0 48 8d 04 82 c5 f9 10 01 c5 fa 7f 00 c3
79        | 7ff7c85cd220h   | 21      | CTC_RET_INTR        | hex://vectorized/dvec?vstore#vstore_(v128x32u,32u~ref,32i)                                                    | void vstore(Vector128<uint> src, ref uint dst, int offset)                                                    | c5 f8 77 66 90 49 63 c0 48 8d 04 82 c5 f9 10 01 c5 fa 7f 00 c3
80        | 7ff7c85cd250h   | 21      | CTC_RET_INTR        | hex://vectorized/dvec?vstore#vstore_(v128x64i,64i~ref,32i)                                                    | void vstore(Vector128<long> src, ref long dst, int offset)                                                    | c5 f8 77 66 90 49 63 c0 48 8d 04 c2 c5 f9 10 01 c5 fa 7f 00 c3
81        | 7ff7c85cd280h   | 21      | CTC_RET_INTR        | hex://vectorized/dvec?vstore#vstore_(v128x64u,64u~ref,32i)                                                    | void vstore(Vector128<ulong> src, ref ulong dst, int offset)                                                  | c5 f8 77 66 90 49 63 c0 48 8d 04 c2 c5 f9 10 01 c5 fa 7f 00 c3
82        | 7ff7c85cd2b0h   | 21      | CTC_RET_INTR        | hex://vectorized/dvec?vstore#vstore_(v128x32f,32f~ref,32i)                                                    | void vstore(Vector128<float> src, ref float dst, int offset)                                                  | c5 f8 77 66 90 49 63 c0 48 8d 04 82 c5 f9 10 01 c5 f8 11 00 c3
